고객번호,상반기구매빈도14,하반기구매빈도14,상반기구매빈도15,하반기구매빈도15
10850,2,2,2,2
10851,2,2,2,2
10852,2,2,2,2
10853,1,1,1,1
10854,3,4,4,3
10855,1,2,2,2
10856,4,4,2,2
10857,2,2,2,1
10858,3,3,2,2
10859,2,1,1,1
10860,1,3,4,4
10861,2,3,3,3
10862,2,1,1,2
10863,1,2,1,1
10864,2,3,3,3
10865,2,2,2,3
10866,3,1,2,4
10867,1,1,2,4
10868,2,2,3,3
10869,4,3,4,3
10870,2,4,3,2
10871,3,3,3,2
10872,1,2,4,4
10873,1,2,2,3
10874,2,2,2,1
10875,4,4,3,3
10876,2,1,2,2
10877,2,3,3,3
10878,2,3,2,2
10879,2,2,1,1
10880,2,1,2,4
10881,1,2,2,2
10882,2,4,4,3
10883,2,2,2,4
10884,2,2,2,2
10885,2,3,3,3
10886,1,1,4,4
10887,3,3,3,3
10888,1,2,3,3
10889,1,1,2,2
10890,4,3,3,4
10891,2,2,1,1
10892,2,2,2,2
10893,2,2,4,2
10894,2,2,2,2
10895,2,3,3,2
10896,2,3,4,3
10897,2,2,2,2
10898,1,2,3,3
10899,3,3,2,2
10900,2,2,1,1
10901,3,4,4,4
10902,2,2,3,3
10903,3,2,2,2
10904,1,2,3,2
10905,1,2,3,1
10906,2,2,2,1
10907,3,4,1,1
10908,2,2,2,2
10909,2,2,2,2
10910,2,2,2,1
10911,2,1,2,1
10912,2,1,2,2
10913,4,3,3,3
10914,2,2,2,2
10915,3,3,3,2
10916,2,2,2,2
10917,4,4,4,2
10918,4,4,3,3
10919,3,3,3,3
10920,2,2,3,2
10921,3,3,2,1
10922,2,2,2,2
10923,1,1,1,2
10924,3,4,2,2
10925,3,2,3,3
10926,3,3,3,3
10927,3,3,4,3
10928,2,3,2,3
10929,1,1,1,1
10930,2,3,2,2
10931,2,2,1,3
10932,1,1,1,1
10933,2,2,2,2
10934,2,2,2,2
10935,2,2,2,2
10936,1,1,2,2
10937,1,1,1,1
10938,2,2,2,2
10939,2,3,3,1
10940,2,2,3,1
10941,2,3,1,2
10942,2,2,1,1
10943,2,2,2,1
10944,2,2,3,2
10945,3,3,3,4
10946,1,2,2,2
10947,1,1,1,1
10948,3,3,3,2
10949,2,2,2,1
10950,2,3,2,3
10951,2,2,1,3
10952,3,3,2,3
10953,2,2,2,2
10954,3,3,2,2
10955,3,3,2,4
10956,2,2,3,3
10957,3,1,2,2
10958,2,2,2,2
10959,1,3,3,2
10960,1,2,2,3
10961,2,3,2,2
10962,2,2,2,3
10963,2,2,2,2
10964,2,2,1,1
10965,2,1,2,3
10966,2,2,3,2
10967,2,2,2,3
10968,1,3,3,3
10969,2,3,3,3
10970,2,2,3,3
10971,3,4,3,3
10972,2,2,2,2
10973,2,2,2,2
10974,2,4,3,3
10975,2,3,3,4
10976,4,4,2,3
10977,4,4,1,1
10978,3,3,2,2
10979,1,2,1,1
10980,3,2,2,1
10981,2,2,1,2
10982,1,1,2,1
10983,3,4,2,2
10984,2,2,2,2
10985,3,3,3,3
10986,2,2,2,2
10987,2,2,3,3
10988,3,1,2,2
10989,1,2,4,4
10990,2,3,2,1
10991,2,1,3,2
10992,2,2,3,3
10993,2,1,1,1
10994,4,4,4,3
10995,3,2,2,2
10996,3,2,4,4
10997,1,3,1,1
10998,1,4,4,4
10999,2,2,2,2
11000,4,4,4,4
11001,3,3,2,1
11002,3,3,2,3
11003,1,1,2,1
11004,2,3,2,3
11005,3,3,1,2
11006,1,1,1,1
11007,3,4,4,4
11008,2,3,2,2
11009,1,1,1,2
11010,4,4,4,4
11011,1,1,2,4
11012,1,3,2,3
11013,3,3,3,3
11014,1,2,2,3
11015,3,3,3,3
11016,3,3,3,3
11017,2,2,2,2
11018,3,3,2,2
11019,1,2,2,2
11020,4,4,4,1
11021,2,3,2,2
11022,4,3,4,4
11023,1,1,1,1
11024,1,1,2,2
11025,2,2,2,2
11026,2,2,2,3
11027,3,3,2,2
11028,2,4,3,2
11029,2,2,2,2
11030,1,4,4,4
11031,2,3,2,2
11032,4,3,2,3
11033,3,2,2,4
11034,1,1,2,2
11035,1,1,1,3
11036,1,1,1,1
11037,4,3,2,1
11038,1,2,1,2
11039,2,2,2,2
11040,2,2,1,2
11041,2,2,2,1
11042,4,3,4,2
11043,3,3,3,3
11044,1,1,3,3
11045,2,2,3,2
11046,1,4,4,4
11047,3,3,2,3
11048,1,3,2,4
11049,4,4,3,2
11050,1,2,3,4
11051,1,3,1,1
11052,2,1,1,1
11053,1,1,2,2
11054,2,2,1,2
11055,1,2,2,2
11056,2,2,2,2
11057,1,3,3,3
11058,2,2,2,2
11059,3,4,4,4
11060,1,1,1,1
11061,2,2,2,4
11062,2,2,2,1
11063,2,3,2,2
11064,2,4,4,3
11065,1,1,1,1
11066,1,1,1,1
11067,2,3,2,2
11068,3,3,3,2
11069,2,3,3,2
11070,3,1,1,1
11071,3,2,2,2
11072,1,1,1,1
11073,2,2,2,2
11074,2,2,2,1
11075,2,2,2,2
11076,2,3,3,3
11077,2,1,2,3
11078,2,2,2,2
11079,1,1,1,4
11080,3,2,4,4
11081,2,2,2,2
11082,2,2,3,3
11083,1,2,2,1
11084,1,2,2,1
11085,4,4,1,1
11086,2,2,2,2
11087,2,1,2,1
11088,2,2,2,1
11089,2,2,1,2
11090,4,3,3,3
11091,3,3,3,3
11092,1,4,4,3
11093,1,1,1,2
11094,2,2,2,2
11095,3,3,2,1
11096,4,2,1,1
11097,3,3,3,1
11098,1,2,2,3
11099,2,2,2,1
11100,1,4,4,4
11101,2,2,2,2
11102,3,3,2,3
11103,3,3,3,4
11104,1,2,2,2
11105,3,3,2,2
11106,2,2,1,1
11107,2,2,2,2
11108,3,2,1,1
11109,3,3,3,3
11110,1,1,4,4
11111,2,3,3,2
11112,1,2,2,1
11113,3,3,4,4
11114,1,1,1,1
11115,3,3,3,2
11116,3,3,2,4
11117,2,2,2,1
11118,4,4,4,4
11119,2,2,2,2
11120,4,4,4,4
11121,1,2,2,2
11122,2,3,3,3
11123,2,3,2,2
11124,1,2,2,1
11125,3,3,2,2
11126,2,3,2,2
11127,2,2,2,2
11128,3,2,3,3
11129,2,1,2,1
11130,3,2,2,1
11131,2,2,3,2
11132,1,1,1,1
11133,2,1,1,2
11134,1,2,3,3
11135,2,2,2,2
11136,3,2,3,3
11137,2,2,2,2
11138,2,1,3,3
11139,2,1,2,2
11140,3,4,3,3
11141,3,3,3,1
11142,2,3,3,4
11143,2,3,1,1
11144,4,4,4,4
11145,3,3,3,1
11146,2,2,2,3
11147,4,4,3,1
11148,3,3,2,2
11149,4,4,4,2
11150,3,3,3,3
11151,2,2,1,1
11152,4,3,3,1
11153,2,3,1,3
11154,4,3,2,3
11155,3,3,3,4
11156,3,2,2,2
11157,4,4,3,1
11158,2,3,2,2
11159,4,4,3,4
11160,1,1,1,1
11161,2,3,2,2
11162,2,2,2,4
11163,2,2,2,2
11164,3,2,2,4
11165,2,2,2,3
11166,2,3,3,1
11167,2,3,3,4
11168,3,4,4,4
11169,1,1,2,4
11170,2,2,2,1
11171,3,2,2,1
11172,2,3,3,2
11173,3,3,2,2
11174,4,4,1,1
11175,1,2,2,2
11176,2,2,2,2
11177,2,2,2,2
11178,4,4,4,4
11179,2,2,3,3
11180,1,1,3,3
11181,2,2,2,2
11182,3,2,2,2
11183,2,3,4,4
11184,2,2,2,2
11185,2,2,2,2
11186,2,2,2,1
11187,3,2,3,4
11188,2,3,2,3
11189,2,2,2,2
11190,1,3,3,3
11191,3,3,3,3
11192,3,2,2,3
11193,3,2,2,3
11194,4,3,4,4
11195,1,1,1,3
11196,3,3,3,2
11197,2,3,3,3
11198,4,4,3,4
11199,1,1,2,4
11200,1,3,1,4
11201,2,3,2,2
11202,2,3,2,2
11203,2,2,1,1
11204,2,3,3,4
11205,2,2,2,3
11206,1,1,4,1
11207,2,4,2,4
11208,2,2,2,2
11209,1,1,1,1
11210,2,2,2,2
11211,2,2,2,2
11212,2,2,2,1
11213,2,2,4,3
11214,2,2,2,2
11215,2,2,1,3
11216,2,2,2,2
11217,3,3,2,1
11218,2,1,2,2
11219,2,2,2,3
11220,1,1,2,2
11221,1,2,2,2
11222,2,3,2,2
11223,1,1,4,4
11224,3,3,4,4
11225,4,4,3,3
11226,2,2,2,2
11227,1,1,1,1
11228,2,2,2,2
11229,3,3,3,3
11230,3,3,1,1
11231,2,4,2,1
11232,2,2,1,4
11233,2,2,2,2
11234,3,2,2,4
11235,4,3,3,3
11236,4,4,4,3
11237,1,2,4,4
11238,4,4,3,3
11239,1,2,3,3
11240,1,2,1,2
11241,2,4,4,4
11242,1,1,1,2
11243,1,2,2,2
11244,2,2,2,2
11245,1,1,2,2
11246,2,3,3,2
11247,2,2,3,2
11248,1,1,2,2
11249,3,3,2,4
11250,4,4,4,4
11251,3,4,2,1
11252,1,1,1,4
11253,3,3,3,2
11254,1,1,2,3
11255,3,3,2,3
11256,3,3,3,4
11257,1,3,2,4
11258,3,3,2,4
11259,1,1,2,2
11260,2,2,3,3
11261,1,4,4,4
11262,2,2,3,2
11263,1,1,2,3
11264,1,2,2,3
11265,2,2,1,2
11266,2,3,2,1
11267,1,2,2,1
11268,1,2,1,2
11269,1,1,1,1
11270,2,1,2,2
11271,2,1,1,1
11272,1,2,2,2
11273,1,3,2,4
11274,3,3,3,2
11275,1,1,2,3
11276,2,2,1,2
11277,1,2,2,2
11278,1,3,2,3
11279,2,2,2,2
11280,2,3,2,2
11281,2,3,3,3
11282,2,1,2,3
11283,1,1,1,1
11284,3,4,3,4
11285,3,3,3,3
11286,3,4,4,4
11287,2,2,2,2
11288,1,1,3,3
11289,1,1,1,1
11290,4,3,2,1
11291,3,3,3,4
11292,1,4,4,3
11293,2,2,3,3
11294,2,3,2,2
11295,1,2,2,1
11296,1,1,3,2
11297,2,2,2,2
11298,2,2,2,2
11299,2,2,2,3
11300,3,2,2,1
11301,3,3,2,1
11302,1,3,3,3
11303,3,2,2,3
11304,2,1,1,1
11305,2,2,1,1
11306,2,2,3,2
11307,3,4,3,3
11308,2,2,1,1
11309,4,4,4,4
11310,2,3,4,3
11311,4,4,2,3
11312,1,2,1,1
11313,4,3,2,2
11314,2,2,2,2
11315,4,4,4,4
11316,3,3,4,3
11317,2,2,2,2
11318,3,3,2,2
11319,1,2,2,3
11320,4,2,3,2
11321,3,3,1,2
11322,4,3,3,3
11323,2,1,2,2
11324,2,2,2,2
11325,2,3,2,2
11326,2,2,3,4
11327,2,2,3,2
11328,1,2,2,2
11329,3,3,2,2
11330,3,3,2,1
11331,2,2,2,3
11332,2,2,2,3
11333,2,1,1,2
11334,2,1,2,3
11335,3,4,2,1
11336,1,1,1,1
11337,2,3,3,3
11338,1,2,2,1
11339,1,1,2,1
11340,4,4,3,2
11341,1,2,2,3
11342,3,2,2,3
11343,3,3,4,3
11344,2,2,3,2
11345,4,3,3,3
11346,2,2,2,3
11347,2,1,2,4
11348,3,2,3,3
11349,1,2,2,2
11350,3,3,2,1
11351,3,2,2,2
11352,1,2,2,2
11353,3,3,3,3
11354,2,2,2,1
11355,2,2,3,2
11356,2,3,2,1
11357,2,2,3,3
11358,1,2,2,2
11359,2,2,2,2
11360,2,3,3,3
11361,3,3,1,2
11362,3,4,4,3
11363,2,2,2,1
11364,1,2,2,3
11365,2,2,2,2
11366,3,2,1,2
11367,1,1,3,2
11368,2,2,3,2
11369,1,2,2,2
11370,3,4,2,1
11371,2,2,1,1
11372,2,2,2,2
11373,2,4,4,4
11374,2,3,3,3
11375,4,2,2,1
11376,2,2,1,2
11377,1,1,2,2
11378,4,4,4,4
11379,4,2,3,2
11380,2,3,3,4
11381,1,1,2,2
11382,2,2,3,3
11383,3,1,2,4
11384,2,3,3,4
11385,4,4,4,4
11386,1,3,3,3
11387,1,2,2,3
11388,2,2,3,2
11389,2,4,3,3
11390,4,4,4,4
11391,2,3,2,3
11392,1,2,2,1
11393,3,3,3,3
11394,3,4,3,1
11395,2,3,2,2
11396,1,2,3,4
11397,3,4,3,2
11398,2,2,1,1
11399,2,3,2,2
11400,3,2,1,4
11401,3,2,2,3
11402,2,2,2,2
11403,2,2,2,2
11404,2,2,3,2
11405,1,1,1,1
11406,3,3,4,2
11407,1,3,2,1
11408,2,3,3,4
11409,3,3,2,3
11410,2,2,2,1
11411,1,2,2,2
11412,2,2,2,2
11413,3,2,3,2
11414,2,1,2,2
11415,3,2,3,3
11416,2,2,2,2
11417,4,4,4,2
11418,3,2,2,2
11419,2,1,1,2
11420,1,2,1,2
11421,1,2,2,1
11422,2,1,2,2
11423,3,4,1,1
11424,2,2,2,2
11425,3,3,3,3
11426,2,2,2,1
11427,1,2,1,2
11428,1,1,2,4
11429,2,2,1,1
11430,1,3,2,1
11431,1,1,1,1
11432,2,2,2,2
11433,1,1,1,1
11434,3,2,2,2
11435,1,2,4,4
11436,3,3,2,3
11437,2,2,3,3
11438,3,4,2,2
11439,2,2,3,2
11440,2,3,3,1
11441,3,3,3,4
11442,4,4,4,4
11443,4,4,4,4
11444,2,3,3,2
11445,1,1,2,2
11446,1,2,2,2
11447,1,3,4,4
11448,2,2,1,1
11449,2,2,1,2
11450,1,1,4,2
11451,4,4,4,4
11452,2,2,3,4
11453,3,2,3,2
11454,2,3,3,2
11455,1,1,2,4
11456,1,1,2,2
11457,1,1,1,1
11458,3,3,2,3
11459,2,3,2,2
11460,2,2,3,2
11461,1,1,1,4
11462,2,3,4,2
11463,2,2,2,2
11464,2,2,2,1
11465,3,3,3,4
11466,3,3,1,4
11467,1,2,2,3
11468,2,2,2,3
11469,4,2,2,3
11470,2,1,2,2
11471,2,1,2,3
11472,3,2,3,2
11473,3,3,4,4
11474,2,1,3,3
11475,1,1,2,2
11476,2,3,2,2
11477,3,2,1,2
11478,3,3,4,4
11479,1,1,3,4
11480,2,2,2,1
11481,3,3,2,2
11482,2,3,2,2
11483,1,2,2,2
11484,3,3,3,3
11485,3,2,2,1
11486,1,1,3,2
11487,1,2,2,2
11488,4,2,1,1
11489,2,2,2,2
11490,2,2,3,2
11491,1,1,2,3
11492,2,3,4,3
11493,4,4,4,4
11494,3,3,2,2
11495,2,2,3,2
11496,1,2,2,3
11497,3,3,4,4
11498,3,2,2,2
11499,2,1,2,2
11500,2,2,2,2
11501,1,1,1,1
11502,2,3,3,1
11503,2,2,3,4
11504,3,2,3,2
11505,1,2,2,2
11506,2,2,3,1
11507,1,1,1,2
11508,3,4,3,4
11509,1,1,1,1
11510,2,1,2,1
11511,2,2,3,3
11512,3,3,3,3
11513,1,2,3,2
11514,2,2,2,3
11515,3,4,4,4
11516,3,3,3,3
11517,3,3,2,4
11518,2,2,2,3
11519,3,3,3,3
11520,2,2,1,2
11521,2,2,2,2
11522,1,3,4,2
11523,2,3,3,3
11524,2,2,1,1
11525,2,2,2,3
11526,2,3,3,3
11527,2,3,3,2
11528,2,3,2,3
11529,1,2,2,3
11530,3,2,2,3
11531,2,2,2,2
11532,2,2,2,1
11533,3,2,3,3
11534,3,3,4,4
11535,2,2,2,2
11536,1,1,2,2
11537,3,3,3,3
11538,1,1,1,2
11539,2,2,2,2
11540,3,3,2,3
11541,4,3,4,3
11542,1,2,3,3
11543,3,4,3,3
11544,2,2,2,2
11545,1,2,2,2
11546,3,2,1,1
11547,2,1,2,1
11548,1,1,2,4
11549,1,1,2,2
11550,2,3,3,3
11551,2,2,1,2
11552,2,2,2,2
11553,3,3,3,3
11554,2,2,2,4
11555,3,2,1,2
11556,2,2,2,2
11557,3,2,2,3
11558,4,3,4,2
11559,2,2,2,2
11560,1,2,2,2
11561,4,4,2,2
11562,2,2,2,2
11563,1,2,2,2
11564,1,1,1,1
11565,2,2,2,1
11566,1,4,4,4
11567,3,2,1,3
11568,2,2,3,2
11569,1,2,1,2
11570,2,3,4,4
11571,2,2,3,3
11572,1,1,2,1
11573,2,1,2,1
11574,1,2,2,4
11575,1,2,2,2
11576,1,1,1,1
11577,3,2,2,1
11578,1,2,2,3
11579,3,4,3,4
11580,3,3,4,4
11581,2,3,2,2
11582,1,1,4,2
11583,1,3,4,4
11584,2,2,2,2
11585,2,2,2,2
11586,4,4,4,4
11587,2,1,2,3
11588,1,3,2,3
11589,2,1,2,1
11590,3,3,3,4
11591,2,2,2,2
11592,2,2,3,3
11593,2,2,1,2
11594,2,3,2,2
11595,2,2,2,2
11596,1,3,4,4
11597,2,2,2,1
11598,2,3,2,1
11599,2,2,3,3
11600,1,2,2,2
11601,1,2,1,2
11602,1,1,2,2
11603,2,2,1,2
11604,2,1,2,3
11605,2,1,1,1
11606,3,2,2,3
11607,3,2,2,2
11608,1,3,1,2
11609,2,2,2,2
11610,2,2,3,3
11611,4,4,3,3
11612,3,2,3,3
11613,2,3,3,3
11614,1,1,1,1
11615,2,1,2,2
11616,3,1,1,3
11617,2,1,2,2
11618,2,3,4,2
11619,3,3,2,4
11620,3,3,3,3
11621,2,3,3,4
11622,1,1,1,2
11623,2,2,3,4
11624,3,3,3,3
11625,3,4,3,2
11626,2,1,2,2
11627,1,1,4,1
11628,2,2,2,2
11629,4,4,4,4
11630,2,2,2,3
11631,1,4,4,4
11632,1,1,2,1
11633,3,3,3,3
11634,2,2,1,1
11635,2,1,1,2
11636,3,3,2,1
11637,2,2,2,2
11638,1,1,1,2
11639,2,2,2,2
11640,2,2,2,2
11641,3,3,3,3
11642,4,4,4,3
11643,3,2,3,3
11644,1,4,3,1
11645,2,2,2,3
11646,3,4,4,3
11647,2,1,1,2
11648,1,1,1,1
11649,1,2,2,2
11650,2,3,2,2
11651,3,3,4,3
11652,3,4,3,2
11653,1,1,1,1
11654,1,2,3,4
11655,1,1,2,2
11656,1,1,1,2
11657,1,2,4,4
11658,2,2,1,2
11659,2,1,2,4
11660,3,3,3,3
11661,2,2,2,2
11662,3,3,3,3
11663,2,2,2,2
11664,3,3,4,4
11665,1,2,3,3
11666,3,3,3,3
11667,2,1,2,1
11668,2,1,2,2
11669,2,2,2,1
11670,2,3,2,2
11671,1,1,3,2
11672,3,3,2,3
11673,2,2,2,2
11674,3,4,3,4
11675,1,1,2,2
11676,4,3,3,3
11677,2,2,2,3
11678,2,4,3,4
11679,2,1,2,2
11680,3,3,2,2
11681,2,1,3,1
11682,1,2,2,2
11683,2,2,1,2
11684,2,2,2,2
11685,2,2,2,2
11686,3,3,3,3
11687,2,2,2,1
11688,2,2,1,2
11689,1,2,4,3
11690,4,4,3,1
11691,2,2,1,1
11692,3,3,3,3
11693,4,3,4,4
11694,1,1,2,2
11695,1,1,1,3
11696,3,3,3,2
11697,2,2,3,3
11698,1,1,2,2
11699,3,3,4,2
11700,1,1,1,1
11701,2,2,2,3
11702,2,3,2,2
11703,2,3,2,3
11704,2,3,2,1
11705,2,3,2,3
11706,2,3,2,3
11707,3,3,3,3
11708,2,3,2,2
11709,1,1,1,1
11710,2,2,2,2
11711,3,1,2,4
11712,2,2,2,2
11713,3,2,2,2
11714,2,2,2,3
11715,2,2,3,3
11716,1,2,3,3
11717,2,2,2,1
11718,3,4,3,2
11719,3,3,4,4
11720,1,2,1,1
11721,2,4,3,1
11722,1,3,2,1
11723,1,1,1,2
11724,4,4,4,4
11725,2,2,3,2
11726,2,2,2,1
11727,1,2,4,4
11728,1,2,2,2
11729,4,3,3,2
11730,3,3,3,3
11731,1,1,1,1
11732,3,3,3,2
11733,2,2,3,2
11734,2,4,4,3
11735,1,1,2,1
11736,3,3,3,4
11737,2,2,3,2
11738,3,3,2,2
11739,4,4,3,3
11740,1,1,2,1
11741,3,3,3,4
11742,2,2,1,2
11743,3,3,3,2
11744,3,3,3,4
11745,3,3,2,1
11746,1,1,1,2
11747,3,3,2,3
11748,2,3,3,2
11749,1,2,3,1
11750,4,3,4,4
11751,3,3,1,1
11752,2,2,3,2
11753,2,1,2,1
11754,3,4,3,3
11755,2,2,3,2
11756,2,1,1,2
11757,3,2,2,2
11758,2,2,2,2
11759,1,2,2,2
11760,3,3,2,2
11761,2,3,2,1
11762,2,3,3,2
11763,4,1,1,1
11764,3,4,3,1
11765,3,2,2,2
11766,2,2,2,2
11767,2,2,2,2
11768,2,2,3,2
11769,3,4,3,3
11770,3,4,4,4
11771,1,2,3,3
11772,1,1,1,3
11773,1,2,2,2
11774,3,3,2,2
11775,1,2,2,2
11776,2,2,2,2
11777,1,2,2,2
11778,1,1,2,3
11779,4,2,2,1
11780,2,1,1,1
11781,2,2,2,2
11782,2,2,2,2
11783,3,2,2,3
11784,3,4,3,4
11785,1,3,3,2
11786,2,3,4,2
11787,3,4,3,3
11788,1,2,3,2
11789,2,1,2,2
11790,2,2,2,1
11791,1,1,1,2
11792,3,2,3,2
11793,1,3,1,4
11794,3,3,2,2
11795,3,3,1,2
11796,3,3,3,4
11797,1,1,2,1
11798,3,2,3,3
11799,2,3,2,2
11800,2,2,2,3
11801,2,2,2,3
11802,4,3,3,4
11803,2,2,2,2
11804,4,4,3,4
11805,4,4,2,1
11806,1,1,2,2
11807,2,2,2,2
11808,4,1,1,1
11809,2,2,3,2
11810,4,4,3,3
11811,2,3,3,3
11812,1,2,3,4
11813,2,4,3,3
11814,3,4,3,3
11815,4,3,3,2
11816,3,3,2,3
11817,1,3,3,3
11818,1,1,2,3
11819,2,2,2,2
11820,3,2,3,3
11821,3,2,2,1
11822,4,4,2,1
11823,1,2,2,2
11824,3,2,2,1
11825,3,3,3,3
11826,1,2,2,2
11827,4,4,4,4
11828,2,1,3,4
11829,2,2,3,2
11830,2,2,3,3
11831,3,3,3,2
11832,2,2,2,2
11833,1,2,2,2
11834,1,3,2,1
11835,3,3,2,2
11836,3,3,2,3
11837,4,4,4,4
11838,2,2,1,2
11839,2,3,3,3
11840,2,2,2,3
11841,2,2,2,3
11842,2,2,2,2
11843,2,2,2,2
11844,3,3,3,4
11845,3,3,3,3
11846,1,2,2,1
11847,1,1,2,2
11848,4,3,3,3
11849,3,3,4,4
11850,3,2,2,2
11851,3,2,2,2
11852,1,4,3,3
11853,2,3,2,2
11854,1,2,1,1
11855,1,1,3,3
11856,2,2,2,1
11857,3,3,2,3
11858,1,1,1,1
11859,1,1,3,3
11860,3,3,2,2
11861,2,2,2,1
11862,2,2,3,3
11863,3,4,3,3
11864,2,2,2,2
11865,1,2,2,2
11866,1,2,3,3
11867,2,1,1,2
11868,2,2,1,1
11869,2,2,3,1
11870,1,1,1,2
11871,2,3,3,3
11872,1,1,2,2
11873,3,3,4,3
11874,2,2,2,2
11875,1,1,3,3
11876,4,4,3,3
11877,3,3,3,2
11878,2,2,2,2
11879,3,2,2,1
11880,2,3,3,2
11881,2,2,3,2
11882,2,1,2,4
11883,2,2,2,2
11884,2,1,1,1
11885,2,2,2,2
11886,2,3,2,1
11887,2,3,2,2
11888,4,1,2,2
11889,2,2,2,2
11890,2,3,3,3
11891,2,2,2,2
11892,4,3,3,2
11893,2,3,3,3
11894,1,1,1,1
11895,2,3,3,4
11896,1,2,2,1
11897,1,1,1,1
11898,3,4,3,4
11899,2,2,1,2
11900,1,1,1,1
11901,2,2,2,1
11902,3,3,3,2
11903,3,2,2,4
11904,2,1,2,2
11905,2,2,1,3
11906,1,1,1,1
11907,2,2,2,2
11908,3,3,3,3
11909,3,3,3,4
11910,2,1,1,2
11911,2,3,3,3
11912,1,3,4,1
11913,3,3,2,2
11914,2,3,3,3
11915,2,3,2,3
11916,2,3,3,2
11917,1,1,2,2
11918,2,2,2,2
11919,3,3,2,3
11920,2,2,2,2
11921,2,1,2,1
11922,1,2,1,3
11923,4,4,3,2
11924,2,2,2,2
11925,2,2,2,2
11926,2,1,2,3
11927,2,2,2,1
11928,3,2,3,4
11929,1,1,2,3
11930,1,2,2,2
11931,1,2,2,2
11932,2,2,2,2
11933,1,2,2,1
11934,3,4,2,3
11935,2,3,4,4
11936,4,4,4,4
11937,3,2,2,4
11938,3,1,1,1
11939,1,4,4,2
11940,2,3,3,3
11941,4,3,4,4
11942,3,3,2,2
11943,3,2,3,2
11944,2,2,3,3
11945,2,2,2,2
11946,2,2,3,3
11947,2,2,2,2
11948,3,2,1,3
11949,2,3,2,2
11950,1,1,1,4
11951,1,2,4,4
11952,3,3,3,3
11953,2,3,4,3
11954,1,1,1,2
11955,2,2,1,1
11956,3,3,2,3
11957,2,2,2,2
11958,3,2,2,3
11959,1,1,3,3
11960,1,1,2,2
11961,2,2,2,3
11962,1,2,2,2
11963,4,3,4,3
11964,4,4,4,4
11965,2,4,3,2
11966,3,3,2,3
11967,1,1,1,1
11968,2,2,2,2
11969,4,3,2,1
11970,2,2,1,2
11971,2,3,3,3
11972,3,2,1,2
11973,1,2,1,2
11974,1,4,4,4
11975,2,2,2,2
11976,1,2,3,3
11977,1,1,1,1
11978,4,4,4,4
11979,2,2,1,2
11980,4,2,2,1
11981,1,2,3,2
11982,1,1,2,2
11983,3,2,2,2
11984,2,3,3,3
11985,2,2,2,2
11986,2,2,3,2
11987,1,3,2,2
11988,2,1,1,2
11989,2,2,3,2
11990,4,4,1,1
11991,2,2,2,2
11992,3,2,2,3
11993,3,2,2,1
11994,4,4,3,3
11995,1,3,4,4
11996,2,3,3,2
11997,3,3,3,3
11998,4,4,3,4
11999,3,3,3,3
12000,2,2,3,2
12001,4,3,2,2
12002,2,2,2,3
12003,3,2,2,3
12004,2,3,4,2
12005,2,3,3,2
12006,4,4,4,3
12007,2,2,2,1
12008,2,3,3,2
12009,2,2,4,3
12010,2,2,2,2
12011,2,2,2,2
12012,1,2,3,1
12013,2,3,2,3
12014,1,1,1,1
12015,2,2,2,2
12016,3,1,3,2
12017,2,2,2,2
12018,2,2,2,2
12019,2,1,2,2
12020,2,3,3,2
12021,1,2,1,2
12022,2,2,2,1
12023,2,2,1,2
12024,3,3,3,4
12025,1,1,2,3
12026,2,3,3,1
12027,2,3,2,2
12028,2,2,2,1
12029,1,1,4,4
12030,1,2,4,4
12031,3,2,1,1
12032,3,3,1,1
12033,1,1,2,3
12034,3,2,3,3
12035,2,2,1,1
12036,2,2,2,3
12037,3,4,4,4
12038,4,4,2,4
12039,1,1,1,2
12040,2,2,2,4
12041,1,2,1,2
12042,2,2,2,2
12043,1,3,1,2
12044,3,2,1,2
12045,1,3,3,2
12046,1,1,1,1
12047,1,3,3,2
12048,2,1,2,1
12049,1,1,2,2
12050,2,2,2,2
12051,3,2,2,2
12052,1,1,3,3
12053,1,3,3,2
12054,3,4,4,3
12055,1,4,4,4
12056,2,3,3,4
12057,1,2,2,1
12058,2,2,1,2
12059,1,2,3,3
12060,1,2,2,2
12061,2,1,2,1
12062,2,3,2,3
12063,1,1,1,2
12064,1,3,3,2
12065,1,2,2,2
12066,1,3,4,4
12067,2,2,2,1
12068,1,2,3,3
12069,3,3,4,4
12070,2,2,1,2
12071,2,2,2,3
12072,1,2,2,2
12073,3,3,3,4
12074,2,2,3,2
12075,2,2,4,1
12076,2,2,2,3
12077,0,0,1,1
12078,2,2,3,2
12079,2,3,3,3
12080,2,2,2,2
12081,1,2,3,3
12082,2,2,2,2
12083,2,2,2,2
12084,2,2,2,2
12085,2,3,3,3
12086,2,2,2,3
12087,2,2,3,3
12088,3,3,3,4
12089,3,3,4,3
12090,3,3,4,3
12091,2,2,2,2
12092,1,3,3,1
12093,1,2,2,4
12094,3,3,3,3
12095,2,2,2,2
12096,2,3,1,2
12097,2,2,2,3
12098,3,3,4,4
12099,3,3,3,3
12100,1,2,2,1
12101,1,3,2,2
12102,2,2,2,2
12103,3,3,4,1
12104,2,2,2,2
12105,2,2,2,2
12106,1,2,2,2
12107,4,4,3,2
12108,3,3,3,3
12109,2,1,2,2
12110,2,3,4,4
12111,2,2,2,2
12112,2,3,3,2
12113,3,3,3,3
12114,2,2,3,4
12115,3,2,2,2
12116,2,2,2,3
12117,1,1,3,2
