,1기구매등급,2기구매등급,3기구매등급,4기구매등급,5기구매등급,6기구매등급,7기구매등급,변동계수
8699,2,2,3,7,6,9,10,1.6827794561933536
8700,3,1,1,1,1,1,2,1.810126582278481
8701,8,7,6,8,7,7,8,9.592105263157894
8702,1,1,1,1,1,1,1,0.0
8703,4,5,4,6,5,5,5,7.043478260869566
8704,4,6,5,5,8,7,7,4.25531914893617
8705,9,3,7,4,3,1,4,1.6407407407407406
8706,1,2,3,4,2,3,3,2.6224489795918364
8707,2,2,1,1,1,2,1,2.6981132075471694
8708,10,7,8,8,9,4,4,3.0512820512820515
8709,6,8,8,6,7,9,6,5.900826446280992
8710,4,7,8,5,10,10,6,3.0512820512820515
8711,2,3,3,5,3,3,3,3.488888888888889
8712,8,9,8,6,4,7,7,4.294478527607362
8713,2,3,2,3,3,5,2,2.672897196261682
8714,5,5,9,4,6,7,6,3.6809815950920246
8715,9,9,8,8,10,8,9,11.460526315789474
8716,5,5,6,4,5,5,7,5.568421052631579
8717,3,2,2,2,2,2,1,3.4482758620689657
8718,8,9,6,7,9,5,5,4.046242774566474
8719,5,3,3,3,3,3,3,4.328947368421052
8720,2,3,3,2,1,2,4,2.479591836734694
8721,7,4,6,8,10,9,10,3.48868778280543
8722,8,6,7,8,5,7,7,6.411214953271028
8723,7,5,7,7,9,9,5,4.294478527607362
8724,4,4,4,5,4,5,4,8.755102040816327
8725,7,5,8,8,7,6,7,6.411214953271028
8726,1,1,1,1,2,1,2,2.63265306122449
8727,10,10,10,10,10,10,2,2.9337748344370858
8728,9,9,10,10,9,10,10,18.056603773584904
8729,2,1,1,1,1,1,1,2.9999999999999996
8730,7,10,10,10,10,10,10,8.469026548672568
8731,3,5,3,5,4,2,2,2.7007874015748032
8732,2,4,6,6,1,2,1,1.4337899543378996
8733,4,6,4,5,9,8,6,3.141361256544503
8734,1,1,1,2,2,1,2,2.6981132075471694
8735,8,8,4,7,5,5,5,3.6809815950920246
8736,9,7,4,4,3,3,3,1.9957627118644068
8737,8,3,1,3,2,4,1,1.3029045643153527
8738,10,10,10,10,10,10,10,0.0
8739,4,3,5,5,4,4,4,6.0
8740,2,2,2,2,1,1,1,2.9622641509433962
8741,9,8,8,9,8,9,9,16.169811320754718
8742,8,7,7,7,6,5,6,6.704081632653062
8743,4,7,9,8,7,8,8,4.5562499999999995
8744,8,9,9,8,7,9,8,10.907894736842104
8745,9,7,4,8,8,8,7,4.5562499999999995
8746,6,10,8,3,6,4,6,2.623931623931624
8747,3,3,2,3,4,4,5,3.5000000000000004
8748,2,2,2,1,2,2,2,4.894736842105264
8749,10,10,9,10,7,8,7,6.311594202898552
8750,3,2,3,2,3,4,2,3.5657894736842106
8751,7,4,7,4,6,4,5,3.8333333333333335
8752,2,7,2,4,4,3,5,2.1807909604519775
8753,2,3,3,4,3,3,6,2.7007874015748032
8754,6,6,8,8,6,5,4,4.205479452054794
8755,8,7,6,9,9,8,7,6.945945945945946
8756,8,8,8,6,8,6,8,7.581632653061225
8757,5,4,4,2,2,2,2,2.3255813953488373
8758,9,9,10,10,9,8,9,13.246376811594205
8759,3,6,3,2,3,2,3,2.325925925925926
8760,6,9,10,6,8,8,7,5.14
8761,1,2,2,1,1,2,1,2.6981132075471694
8762,6,4,3,3,5,5,3,3.421487603305785
8763,7,10,6,7,5,5,5,3.552486187845304
8764,10,5,5,3,3,1,4,1.5709219858156027
8765,9,9,10,10,10,10,10,19.816326530612248
8766,4,3,4,3,3,3,3,6.714285714285714
8767,2,2,2,2,2,2,2,0.0
8768,6,10,5,7,6,4,5,3.1487179487179486
8769,1,1,1,1,2,2,1,2.63265306122449
8770,1,1,2,1,2,1,1,2.63265306122449
8771,1,1,2,1,1,1,3,1.810126582278481
8772,2,5,4,4,5,3,9,2.04932735426009
8773,2,3,2,4,6,3,1,1.8404907975460123
8774,4,4,2,4,5,4,4,4.288888888888889
8775,4,4,3,3,3,3,3,6.714285714285714
8776,6,6,5,7,6,6,6,10.344827586206897
8777,10,3,1,1,1,2,1,0.8212121212121213
8778,9,7,7,7,8,5,5,4.698630136986302
8779,8,7,7,7,7,7,7,18.789473684210524
8780,10,6,7,8,8,8,8,6.4958677685950414
8781,10,5,9,8,9,10,9,4.982558139534884
8782,10,10,10,10,9,8,7,7.553719008264464
8783,4,8,3,4,4,4,3,2.523529411764706
8784,3,2,3,3,1,2,1,2.3777777777777778
8785,3,2,2,1,2,3,3,3.013157894736842
8786,1,2,2,3,2,4,2,2.4105263157894736
8787,8,3,2,5,5,7,10,2.0320284697508897
8788,3,1,3,4,3,6,4,2.2715231788079473
8789,10,10,10,10,10,10,10,0.0
8790,3,6,6,4,3,1,10,1.6075085324232081
8791,2,3,1,3,1,2,4,2.063063063063063
8792,5,5,4,3,2,2,3,2.7007874015748032
8793,6,4,6,6,4,5,4,5.0
8794,3,3,2,3,2,3,4,4.144927536231884
8795,4,6,6,3,3,2,3,2.4585987261146496
8796,5,4,5,6,6,6,6,6.873417721518987
8797,7,9,9,10,10,10,10,8.369369369369368
8798,5,2,7,1,3,1,4,1.48868778280543
8799,5,8,8,7,6,7,7,6.411214953271028
8800,5,5,6,8,5,9,9,3.5502645502645502
8801,8,8,7,9,9,8,9,10.907894736842104
8802,9,9,10,10,10,9,10,18.056603773584904
8803,5,5,7,5,5,6,10,3.301075268817204
8804,10,10,10,10,10,10,10,0.0
8805,2,2,2,2,3,3,2,4.673469387755103
8806,4,3,4,6,4,4,3,4.0
8807,10,9,8,9,10,10,8,10.155555555555557
8808,3,2,3,3,2,3,2,4.849056603773584
8809,4,4,3,5,5,6,5,4.663265306122449
8810,1,2,2,1,1,1,2,2.6981132075471694
8811,1,1,2,1,3,1,1,1.810126582278481
8812,3,2,9,5,7,6,6,2.291139240506329
8813,4,3,3,3,5,4,8,2.3833333333333333
8814,5,4,10,2,1,1,1,1.0362537764350455
8815,7,4,1,2,1,1,2,1.1524663677130045
8816,10,10,10,10,10,10,10,0.0
8817,3,3,4,5,4,4,5,4.878048780487805
8818,8,6,5,5,5,6,6,5.4766355140186915
8819,2,1,1,2,1,1,1,2.63265306122449
8820,1,1,1,1,2,1,1,2.9999999999999996
8821,4,4,6,7,8,8,6,3.6547619047619047
8822,9,10,10,4,9,7,4,2.867424242424242
8823,3,1,1,2,1,1,1,1.810126582278481
8824,6,7,4,5,7,7,7,5.074380165289256
8825,2,2,5,2,1,4,1,1.609271523178808
8826,8,7,5,6,8,4,4,3.468208092485549
8827,7,5,5,7,6,5,3,3.8785714285714286
8828,3,4,4,2,2,2,2,2.8526315789473684
8829,2,2,1,1,1,2,1,2.6981132075471694
8830,7,1,6,3,5,2,6,1.8733624454148472
8831,7,6,7,9,4,6,8,4.19375
8832,3,4,3,3,2,2,2,3.5657894736842106
8833,2,1,1,1,1,1,1,2.9999999999999996
8834,3,1,2,1,5,5,3,1.7023809523809523
8835,4,7,9,4,5,6,7,3.278688524590164
8836,2,5,2,4,2,3,2,2.3636363636363638
8837,5,4,6,7,7,6,8,4.548148148148147
8838,1,1,1,1,1,1,2,2.9999999999999996
8839,5,4,6,2,1,5,2,1.8789473684210527
8840,3,3,3,2,3,3,5,3.488888888888889
8841,5,3,3,2,3,2,2,2.672897196261682
8842,7,7,6,2,5,5,3,2.617801047120419
8843,2,2,3,2,1,2,1,2.695652173913044
8844,1,3,2,3,3,1,2,2.3777777777777778
8845,8,6,9,7,5,5,7,4.473333333333334
8846,3,4,2,4,3,3,2,3.658536585365854
8847,5,4,3,4,4,3,4,5.594202898550725
8848,2,2,2,2,3,2,2,5.631578947368421
8849,8,4,6,4,10,4,9,2.501945525291829
8850,4,9,7,8,6,7,8,4.294478527607362
8851,3,3,6,3,3,3,2,2.632
8852,4,4,3,5,5,8,6,3.067484662576687
8853,2,2,2,3,3,2,3,4.584905660377358
8854,2,2,1,1,4,1,5,1.43125
8855,8,6,9,9,9,10,10,6.311594202898552
8856,3,4,4,3,1,4,4,2.963963963963964
8857,3,3,1,3,1,2,2,2.3777777777777778
8858,3,1,1,2,2,1,1,1.9873417721518987
8859,10,9,10,10,10,10,10,25.94736842105263
8860,4,5,4,8,4,4,4,3.14
8861,4,4,10,9,5,6,4,2.380952380952381
8862,6,9,9,9,6,8,10,5.1847133757961785
8863,6,9,4,10,10,3,2,1.85
8864,2,1,2,2,2,3,2,3.4482758620689657
8865,1,2,5,4,5,3,5,2.2037037037037033
8866,1,2,1,1,1,3,2,1.9873417721518987
8867,4,3,3,2,2,2,3,3.5657894736842106
8868,1,1,2,2,1,1,1,2.63265306122449
8869,5,4,3,6,10,10,9,2.290102389078498
8870,8,9,9,9,9,8,7,10.670886075949367
8871,1,1,3,2,1,5,2,1.4657534246575343
8872,5,4,5,4,3,3,3,4.288888888888889
8873,1,1,1,2,2,4,5,1.43125
8874,7,9,9,8,9,9,9,10.848101265822784
8875,7,7,8,7,10,10,8,6.029629629629629
8876,6,7,7,7,5,7,6,8.139240506329113
8877,7,5,7,6,7,7,6,8.139240506329113
8878,2,2,5,3,1,2,5,1.8216560509554138
8879,1,2,4,1,6,7,5,1.5267489711934155
8880,8,8,7,8,8,7,7,14.283018867924529
8881,3,3,4,4,7,3,5,2.835616438356164
8882,6,10,6,5,9,8,9,3.9842105263157896
8883,8,5,5,4,6,5,6,4.3858267716535435
8884,6,6,5,4,10,8,10,2.9411764705882355
8885,2,2,2,1,1,1,2,2.9622641509433962
8886,1,1,1,1,1,2,2,2.63265306122449
8887,8,4,5,7,5,8,6,3.9108280254777066
8888,9,8,6,8,6,10,8,5.383561643835617
8889,3,4,3,4,3,4,2,4.328947368421052
8890,10,4,5,5,7,10,10,2.7100371747211898
8891,8,9,7,3,2,1,1,1.2803468208092486
8892,1,1,4,1,2,2,2,1.7383177570093458
8893,8,9,10,10,10,10,10,12.113924050632912
8894,1,1,1,1,1,1,1,0.0
8895,1,1,5,1,1,3,5,1.2789473684210528
8896,8,8,8,7,10,8,6,6.4958677685950414
8897,6,7,9,6,8,8,4,4.083333333333334
8898,3,1,1,3,1,2,2,2.066666666666667
8899,8,3,7,5,6,5,5,3.4382716049382718
8900,3,5,4,5,6,8,7,3.1569767441860463
8901,2,2,1,3,2,3,2,3.1014492753623193
8902,2,3,3,4,3,2,2,3.5657894736842106
8903,2,2,3,4,3,6,2,2.1506849315068495
8904,6,6,7,6,8,6,4,5.074380165289256
8905,4,6,4,6,6,6,5,5.568421052631579
8906,4,2,2,3,3,3,3,4.144927536231884
8907,6,5,7,5,6,6,6,8.492753623188406
8908,9,9,6,7,6,5,7,4.57516339869281
8909,3,1,1,1,1,2,3,1.8
8910,3,6,7,5,7,5,6,3.978571428571429
8911,3,1,2,3,6,5,7,1.7625570776255708
8912,7,6,4,3,4,8,5,2.9388888888888887
8913,4,9,4,3,10,2,4,1.6688311688311688
8914,9,9,7,7,5,5,4,3.301507537688442
8915,4,3,4,5,4,3,4,5.594202898550725
8916,10,8,7,8,7,8,7,7.345794392523365
8917,5,6,8,6,6,6,10,3.947058823529412
8918,2,3,3,4,2,3,4,3.658536585365854
8919,9,8,9,7,8,5,5,4.288235294117647
8920,1,1,1,2,1,2,2,2.6981132075471694
8921,8,9,8,9,6,7,8,7.345794392523365
8922,7,8,10,10,7,9,8,6.637795275590551
8923,5,6,3,2,2,5,7,2.1666666666666665
8924,3,4,7,10,8,10,4,2.2346938775510203
8925,3,3,3,4,6,2,2,2.384057971014493
8926,4,9,7,9,5,4,8,2.946188340807175
8927,9,9,9,9,10,9,9,24.05263157894737
8928,1,3,4,2,2,1,10,1.0444444444444445
8929,2,2,3,1,2,1,2,2.695652173913044
8930,9,10,8,9,6,6,8,5.228758169934641
8931,2,2,2,4,6,4,2,2.0
8932,2,2,1,1,4,4,2,1.832
8933,10,5,7,7,9,8,9,4.678571428571429
8934,1,2,2,1,1,1,2,2.6981132075471694
8935,2,3,4,2,3,2,3,3.5657894736842106
8936,1,1,1,2,1,1,1,2.9999999999999996
8937,10,8,8,9,8,6,8,6.7272727272727275
8938,2,4,3,6,2,2,3,2.1506849315068495
8939,1,1,1,1,1,1,1,0.0
8940,5,2,4,4,4,4,3,3.905263157894737
8941,2,3,3,2,2,3,2,4.584905660377358
8942,6,3,6,6,7,8,7,3.9108280254777066
8943,2,2,1,3,6,3,2,1.6937499999999999
8944,2,2,3,3,3,9,5,1.5564516129032258
8945,5,6,5,6,5,7,8,5.217391304347826
8946,10,9,8,8,9,9,7,8.744897959183675
8947,5,6,5,5,5,6,5,10.795918367346939
8948,5,2,2,3,2,2,3,2.4414414414414414
8949,3,6,5,4,5,8,8,2.9315789473684215
8950,10,10,10,10,5,10,7,4.3431372549019605
8951,3,2,1,2,1,1,2,2.25
8952,4,5,3,5,2,4,3,3.342342342342342
8953,5,5,5,5,6,5,6,10.795918367346939
8954,6,7,8,4,5,5,6,4.340740740740741
8955,6,6,5,4,3,4,4,4.04424778761062
8956,5,5,3,1,1,3,2,1.7023809523809523
8957,1,1,1,1,1,2,2,2.63265306122449
8958,7,6,5,4,3,6,5,3.807407407407407
8959,4,4,4,5,4,6,5,5.784810126582278
8960,4,2,3,3,6,3,4,2.811023622047244
8961,4,9,7,4,10,3,4,2.100358422939068
8962,7,5,5,6,7,8,9,4.473333333333334
8963,6,6,5,6,5,5,4,6.9605263157894735
8964,9,6,6,6,7,8,8,5.900826446280992
8965,6,7,5,3,6,6,6,4.3858267716535435
8966,5,3,2,2,3,3,4,2.9345794392523366
8967,5,4,6,7,9,4,6,3.3107344632768365
8968,3,1,1,1,1,1,1,1.6973684210526316
8969,2,1,2,3,2,2,3,3.1014492753623193
8970,3,3,4,2,1,2,2,2.479591836734694
8971,7,6,7,6,6,7,6,12.132075471698112
8972,7,6,6,7,9,9,8,5.850393700787401
8973,4,6,4,4,3,6,3,3.432
8974,3,2,1,3,2,1,3,2.3777777777777778
8975,4,5,4,4,2,4,4,4.288888888888889
8976,2,2,3,3,3,3,4,4.144927536231884
8977,3,3,3,5,4,6,5,3.421487603305785
8978,6,7,5,6,5,9,7,4.5928571428571425
8979,7,5,5,5,5,5,4,5.71111111111111
8980,3,3,2,2,1,4,2,2.479591836734694
8981,5,4,6,3,3,3,4,3.4782608695652177
8982,2,3,3,3,3,2,9,1.4631147540983607
8983,10,10,10,10,9,10,10,25.94736842105263
8984,9,5,3,6,8,6,8,3.106280193236715
8985,2,1,2,1,4,3,2,2.0
8986,5,5,4,3,3,5,4,4.6
8987,4,4,4,4,5,4,5,8.755102040816327
8988,10,9,9,9,10,9,9,18.959183673469386
8989,6,3,5,4,3,4,8,2.6166666666666667
8990,5,5,6,8,6,9,7,4.3509933774834435
8991,2,1,3,3,6,1,2,1.494186046511628
8992,7,9,10,10,7,9,7,6.021428571428571
8993,1,4,3,2,2,1,3,2.063063063063063
8994,3,3,5,2,2,6,8,1.8237885462555063
8995,4,3,3,3,2,2,3,4.144927536231884
8996,6,7,7,6,5,7,8,6.704081632653062
8997,7,3,5,2,6,7,1,1.8155737704918031
8998,1,2,3,2,2,2,3,3.1014492753623193
8999,5,9,7,8,10,8,9,4.9079754601226995
9000,5,5,4,4,5,5,3,5.6075949367088604
9001,8,7,7,7,6,7,8,10.347826086956522
9002,4,3,4,4,5,5,6,4.520408163265306
9003,8,10,10,10,8,8,8,8.2803738317757
9004,3,4,4,4,3,4,3,6.735849056603773
9005,9,9,9,10,10,10,9,17.79245283018868
9006,2,2,2,2,2,1,3,3.4482758620689657
9007,8,8,10,7,8,6,7,6.168
9008,4,5,5,4,5,4,5,8.622641509433963
9009,1,1,3,1,1,1,1,1.6973684210526316
9010,4,6,3,4,3,3,3,3.342342342342342
9011,8,8,8,9,9,8,9,15.905660377358489
9012,3,1,2,2,4,4,8,1.4913043478260872
9013,6,6,5,4,5,7,4,4.7657657657657655
9014,9,6,10,4,5,5,5,2.7467248908296944
9015,5,3,2,2,4,5,4,2.811023622047244
9016,4,2,4,3,1,2,2,2.274336283185841
9017,8,9,5,8,6,6,7,4.964539007092199
9018,2,2,1,2,1,1,1,2.6981132075471694
9019,8,6,8,8,7,7,8,9.40506329113924
9020,1,1,1,10,2,1,1,0.7232142857142858
9021,5,4,7,3,2,2,3,2.061111111111111
9022,3,2,4,1,4,3,2,2.4414414414414414
9023,5,7,4,6,5,5,4,4.803738317757008
9024,2,2,2,2,1,1,1,2.9622641509433962
9025,8,10,9,10,4,10,4,2.879120879120879
9026,1,2,1,2,2,2,2,3.489795918367347
9027,5,5,5,4,3,5,3,4.515789473684211
9028,8,4,4,8,7,5,3,2.6908212560386477
9029,7,6,6,7,8,5,8,6.045045045045044
9030,6,6,5,5,6,6,6,11.653061224489797
9031,4,7,8,7,7,9,9,4.288235294117647
9032,8,7,7,8,7,8,7,14.018867924528301
9033,1,1,1,1,1,1,2,2.9999999999999996
9034,6,7,5,3,6,4,4,3.546099290780142
9035,1,1,1,1,1,1,1,0.0
9036,6,4,4,5,5,8,10,2.6785714285714284
9037,5,9,7,3,4,4,3,2.2321428571428568
9038,3,3,3,5,6,2,1,1.9352941176470588
9039,5,5,6,6,6,6,5,10.50943396226415
9040,2,3,3,3,2,2,3,4.849056603773584
9041,7,7,7,6,8,5,3,3.6547619047619047
9042,4,5,5,6,4,6,5,6.097560975609756
9043,7,6,5,5,8,5,3,3.4382716049382718
9044,6,8,9,6,6,5,7,4.862318840579711
9045,9,10,10,10,10,8,9,11.936708860759493
9046,6,3,10,1,2,1,6,1.2395209580838322
9047,5,6,5,8,6,4,8,3.9215686274509802
9048,5,5,4,3,3,5,4,4.6
9049,1,1,1,1,2,1,2,2.63265306122449
9050,2,2,3,3,3,2,3,4.849056603773584
9051,9,5,6,7,4,5,6,3.6809815950920246
9052,8,9,9,8,7,9,6,6.9565217391304355
9053,5,4,5,5,5,5,8,4.232
9054,2,2,3,1,1,1,1,1.9873417721518987
9055,5,5,4,3,6,5,6,4.542056074766355
9056,2,3,1,2,2,2,4,2.4105263157894736
9057,3,2,1,4,2,3,3,2.6224489795918364
9058,9,7,6,8,9,9,7,6.4958677685950414
9059,7,7,9,8,8,6,5,5.288888888888888
9060,9,10,9,10,9,9,10,17.79245283018868
9061,3,2,1,1,2,1,2,2.25
9062,3,3,5,3,4,4,4,4.881578947368421
9063,9,10,10,10,9,8,7,7.82608695652174
9064,10,7,9,6,9,6,7,4.81875
9065,8,9,6,6,9,8,9,5.822222222222222
9066,7,9,7,6,6,9,6,5.288888888888888
9067,10,10,9,5,6,6,8,3.7427184466019416
9068,5,7,7,7,7,8,8,7.0
9069,10,2,10,8,5,3,5,1.8950617283950615
9070,8,5,9,9,5,7,5,3.6881720430107525
9071,1,1,1,4,1,1,2,1.3893805309734515
9072,6,5,6,7,7,6,3,4.13768115942029
9073,4,2,4,3,4,4,9,1.9411764705882353
9074,8,7,5,6,8,5,5,4.557971014492754
9075,6,5,5,5,4,6,5,7.449275362318841
9076,9,8,8,9,9,9,9,17.775510204081634
9077,6,4,4,3,3,3,8,2.331578947368421
9078,2,3,2,2,2,2,1,3.4482758620689657
9079,1,1,1,1,1,2,4,1.3893805309734515
9080,8,5,5,4,5,7,9,3.301075268817204
9081,8,8,9,9,9,7,7,9.044444444444444
9082,6,4,3,4,4,4,4,4.6
9083,3,2,2,2,2,2,3,4.673469387755103
9084,3,2,4,1,3,1,1,1.7685950413223142
9085,7,10,8,10,10,9,9,7.82608695652174
9086,6,4,7,6,4,3,4,3.3287671232876717
9087,6,8,8,5,7,8,7,6.086956521739131
9088,5,6,3,4,4,6,5,4.243243243243243
9089,5,7,4,5,3,3,2,2.464285714285714
9090,1,1,1,2,1,2,1,2.63265306122449
9091,5,5,7,6,5,9,7,4.193333333333333
9092,5,7,8,8,8,7,5,5.0814814814814815
9093,9,10,7,8,8,5,4,3.406542056074766
9094,3,5,6,7,6,5,6,4.275590551181102
9095,2,3,1,2,3,2,7,1.4666666666666666
9096,9,8,8,8,9,8,8,16.918367346938773
9097,2,1,1,2,1,2,2,2.9622641509433962
9098,6,5,5,4,3,6,7,3.807407407407407
9099,2,1,1,3,1,1,1,1.810126582278481
9100,4,6,5,4,4,4,3,4.515789473684211
9101,7,8,5,8,8,3,4,2.8962264150943393
9102,9,9,9,9,10,9,9,24.05263157894737
9103,3,2,2,2,4,1,1,2.0
9104,3,3,2,2,3,2,3,4.849056603773584
9105,5,2,1,2,2,1,1,1.4184397163120568
9106,9,10,8,6,6,7,7,5.013245033112583
9107,3,2,3,3,2,3,3,5.530612244897959
9108,1,1,1,1,2,4,1,1.3893805309734515
9109,4,5,4,1,2,2,2,1.9589041095890412
9110,8,5,7,4,8,2,5,2.4977578475336326
9111,4,3,3,1,3,4,2,2.672897196261682
9112,1,1,2,3,2,2,1,2.25
9113,2,2,1,1,3,2,1,2.25
9114,5,5,6,8,7,6,7,5.666666666666666
9115,9,9,9,9,6,8,7,6.7272727272727275
9116,3,4,3,5,6,6,9,2.424528301886792
9117,9,8,7,7,7,7,7,9.40506329113924
9118,4,4,4,6,8,8,9,2.8036529680365296
9119,7,5,7,8,5,9,7,4.698630136986302
9120,4,2,3,6,6,4,4,2.835616438356164
9121,3,2,2,4,2,1,2,2.4105263157894736
9122,10,10,10,10,10,10,10,0.0
9123,2,3,3,2,4,2,2,3.253164556962025
9124,1,1,2,2,1,2,1,2.6981132075471694
9125,3,4,3,6,4,5,3,3.4782608695652177
9126,4,4,4,4,7,8,3,2.6129032258064515
9127,1,2,2,2,4,3,1,2.0
9128,7,8,8,8,7,7,6,9.592105263157894
9129,2,2,2,2,2,6,10,1.1777777777777778
9130,1,2,3,6,9,4,10,1.4450867052023122
9131,2,2,1,2,2,1,4,2.0
9132,5,3,5,2,4,3,4,3.342342342342342
9133,8,7,9,8,7,8,7,10.144736842105264
9134,2,3,5,6,2,4,9,1.7649402390438247
9135,3,4,4,2,3,3,2,3.658536585365854
9136,5,5,4,3,4,4,3,4.878048780487805
9137,5,4,4,3,2,1,2,2.127659574468085
9138,3,4,3,2,5,4,2,2.963963963963964
9139,8,10,6,9,10,10,10,5.88235294117647
9140,1,1,1,2,1,2,1,2.63265306122449
9141,1,1,1,1,2,3,4,1.5371900826446283
9142,6,6,6,6,5,6,6,15.421052631578949
9143,1,1,1,1,1,1,1,0.0
9144,4,8,4,2,4,3,3,2.094240837696335
9145,5,2,6,8,2,3,6,1.9869565217391307
9146,7,5,5,5,8,7,8,4.5928571428571425
9147,6,9,9,8,7,7,8,6.945945945945946
9148,9,8,8,8,10,9,9,11.460526315789474
9149,2,3,5,6,7,4,5,2.656976744186047
9150,3,3,3,4,4,4,4,6.735849056603773
9151,2,2,1,2,2,5,3,1.9133858267716537
9152,9,8,9,9,9,8,7,10.670886075949367
9153,7,5,6,2,2,4,3,2.123076923076923
9154,9,10,10,10,9,6,8,6.068493150684931
9155,2,2,2,3,1,5,3,2.0236220472440944
9156,3,2,1,3,3,4,2,2.6224489795918364
9157,7,4,3,2,6,4,5,2.575581395348837
9158,8,8,7,7,7,6,7,10.347826086956522
9159,2,3,2,5,3,3,2,2.672897196261682
9160,6,5,5,4,3,4,4,4.520408163265306
9161,10,8,6,5,7,9,10,4.030769230769231
9162,5,4,5,7,4,3,9,2.5679611650485437
9163,3,3,3,3,5,2,3,3.488888888888889
9164,10,10,10,9,10,9,10,19.816326530612248
9165,4,3,2,1,5,2,3,2.1185185185185182
9166,9,9,6,5,7,7,6,4.57516339869281
9167,3,4,5,5,4,10,10,2.013745704467354
9168,5,5,7,7,9,8,9,4.25
9169,6,5,8,6,7,7,7,6.704081632653062
9170,1,1,1,1,10,10,10,1.0103950103950106
9171,8,4,6,4,4,6,4,3.273885350318471
9172,4,1,2,2,4,4,1,1.8357142857142856
9173,4,2,2,4,1,3,9,1.352272727272727
9174,6,4,4,3,2,5,5,3.0666666666666664
9175,4,4,4,4,3,3,5,5.594202898550725
9176,4,5,5,7,4,5,5,5.0
9177,10,6,10,10,6,9,10,4.608465608465609
9178,1,1,1,1,1,1,1,0.0
9179,10,9,9,8,8,9,8,11.460526315789474
9180,6,8,7,8,7,7,5,6.411214953271028
9181,7,6,7,8,8,9,10,5.822222222222222
9182,4,3,4,6,3,3,4,3.6074766355140184
9183,4,6,3,7,6,7,6,3.6887417218543046
9184,4,6,7,7,2,6,7,2.9315789473684215
9185,6,3,3,2,2,3,2,2.127659574468085
9186,7,4,5,9,6,8,8,3.727777777777778
9187,6,7,6,6,5,5,5,7.513157894736842
9188,2,3,2,2,3,2,1,3.1014492753623193
9189,5,4,5,7,5,7,5,4.8053097345132745
9190,8,10,10,5,8,7,2,2.5052631578947366
9191,4,4,5,4,3,4,4,6.8965517241379315
9192,5,8,5,7,7,9,6,4.473333333333334
9193,10,9,9,9,9,10,9,18.959183673469386
9194,8,6,4,9,3,6,7,2.8962264150943393
9195,3,2,2,1,3,2,6,1.6937499999999999
9196,8,6,6,5,6,5,6,6.0
9197,2,3,3,4,3,2,3,4.144927536231884
9198,2,3,2,5,6,5,8,1.9865470852017937
9199,7,6,8,8,9,10,10,5.526666666666666
9200,2,2,2,3,4,5,2,2.3636363636363638
9201,6,6,7,6,8,9,10,4.586419753086419
9202,4,3,6,2,1,1,1,1.3526315789473684
9203,10,8,7,6,6,5,6,4.083333333333334
9204,3,1,3,1,2,3,1,2.0
9205,9,10,6,3,4,3,3,1.8160535117056853
9206,1,2,1,1,3,1,2,1.9873417721518987
9207,3,8,5,6,7,9,9,3.0361990950226243
9208,4,7,8,6,8,8,9,4.25
9209,8,8,8,9,10,9,9,11.460526315789474
9210,1,1,1,1,1,1,1,0.0
9211,1,1,1,1,1,7,6,0.9518518518518517
9212,3,5,9,5,8,8,6,2.939252336448598
9213,2,3,2,1,2,1,3,2.4390243902439024
9214,7,7,7,8,8,8,8,14.283018867924529
9215,7,7,7,8,9,8,7,9.582278481012658
9216,9,2,7,5,9,8,9,2.6415094339622645
9217,3,3,3,5,3,4,4,4.518987341772151
9218,10,10,7,9,6,7,7,4.9079754601226995
9219,3,2,3,1,1,1,1,1.8
9220,10,10,6,9,7,6,10,4.386243386243386
9221,10,9,6,8,9,9,9,6.748031496062993
9222,6,7,7,8,5,5,5,5.074380165289256
9223,1,1,1,1,1,1,2,2.9999999999999996
9224,1,3,2,1,1,1,1,1.810126582278481
9225,4,4,4,5,3,3,7,3.1086956521739135
9226,10,10,9,9,9,9,9,18.959183673469386
9227,2,5,5,3,3,1,1,1.7023809523809523
9228,3,2,5,3,3,5,6,2.643835616438356
9229,6,7,6,7,6,9,7,6.411214953271028
9230,7,8,6,5,6,7,8,6.045045045045044
9231,3,2,4,3,3,3,1,2.8526315789473684
9232,1,1,1,1,1,1,3,1.6973684210526316
9233,9,10,3,10,7,8,6,3.01593625498008
9234,4,3,4,1,2,3,5,2.325925925925926
9235,4,2,3,1,1,1,1,1.5371900826446283
9236,3,4,3,1,3,4,2,2.672897196261682
9237,3,8,2,7,4,8,4,2.07258064516129
9238,3,2,5,5,4,6,4,3.0666666666666664
9239,2,2,1,3,2,2,2,3.4482758620689657
9240,4,7,5,5,6,9,8,3.4944444444444445
9241,2,4,3,4,3,4,2,3.488888888888889
9242,7,4,3,6,3,4,5,3.0264900662251657
9243,3,4,2,3,2,3,2,3.5657894736842106
9244,2,1,1,1,1,1,1,2.9999999999999996
9245,4,5,5,4,4,5,7,4.542056074766355
9246,6,6,7,7,6,5,7,8.276315789473685
9247,8,4,2,3,6,5,8,2.1965811965811968
9248,8,7,6,4,6,6,6,5.074380165289256
9249,3,3,2,2,2,2,2,4.673469387755103
9250,7,8,8,3,8,6,7,3.727777777777778
9251,3,4,2,3,3,1,4,2.672897196261682
9252,7,8,7,9,10,5,10,4.371584699453551
9253,3,4,4,4,3,5,5,4.878048780487805
9254,3,3,4,3,2,3,3,5.172413793103448
