고객번호,분류코드,구매횟수,총구매액
10892,1,485,4933655
10892,2,374,57338572
10892,3,3,87716
10892,4,20,1165211
10893,1,1802,10171891
10893,2,15,455754
10893,4,2,702350
10894,1,961,5141126
10894,2,183,7494899
10894,3,2,48255
10894,4,41,311451
10895,1,624,6386782
10895,2,289,51677752
10895,3,1,457384
10895,4,114,2830640
10896,1,1435,12497557
10896,2,315,75632964
10896,3,14,17529730
10896,4,48,1096071
10897,1,1335,6499924
10897,2,142,2534048
10897,4,17,311493
10898,1,1406,10096482
10898,2,52,1020507
10898,4,66,466417
10899,1,784,15330440
10899,2,312,109150747
10899,3,2,333242
10899,4,87,4961008
10900,1,65,1317326
10900,2,152,14973081
10900,3,9,440124
10900,4,102,2072712
10901,1,1829,10532802
10901,2,71,2380274
10901,4,1,7884
10902,1,2415,7309524
10902,2,13,339738
10902,4,3,21026
10903,1,2456,15340388
10903,2,134,23374097
10903,4,41,1662177
10904,1,182,2052361
10904,2,317,32792459
10904,3,10,2409491
10904,4,47,635223
10905,1,259,8620551
10905,2,311,146814705
10905,3,28,27838209
10905,4,19,2142781
10906,1,2944,17144987
10906,2,193,8082761
10906,4,31,1583247
10907,1,754,4891120
10907,2,161,11294943
10907,4,48,825555
10908,1,2034,9979144
10908,2,140,1901786
10908,3,1,177367
10908,4,83,757380
10909,1,1708,9739603
10909,2,86,2681249
10909,4,22,197646
10910,1,82,1862526
10910,2,365,38018562
10910,3,16,3192326
10910,4,35,2178655
10911,1,1805,10167133
10911,2,31,2835916
10911,4,1,15924
10912,1,1988,12653839
10912,2,54,900138
10912,3,1,20602
10912,4,24,142460
10913,1,1803,15081252
10913,2,180,13575797
10913,4,25,217139
10914,1,2282,14231467
10914,2,28,2464846
10915,1,1528,6277749
10915,2,39,1994527
10915,4,3,514917
10916,1,1886,6211867
10916,2,29,1284792
10916,4,6,50640
10917,1,448,17672956
10917,2,503,94304541
10917,3,14,2003716
10917,4,59,1828220
10918,1,1769,7330646
10918,2,14,1136124
10919,1,2828,14351560
10919,2,11,218872
10920,1,518,4350933
10920,2,80,9257496
10920,3,7,227392
10920,4,14,234167
10921,1,206,3256782
10921,2,313,63466981
10921,3,7,6270668
10921,4,58,1300142
10922,1,1808,8594534
10922,2,64,1084331
10922,4,32,449420
10923,1,826,5241294
10923,2,144,6007053
10923,3,2,653078
10923,4,67,746090
10924,1,258,7336565
10924,2,305,60275048
10924,3,19,4900760
10924,4,139,2980553
10925,1,2852,12137962
10925,2,101,5382605
10925,4,5,224834
10926,1,1848,10982415
10926,2,301,37696355
10926,3,3,4298346
10926,4,91,1303743
10927,1,891,10728669
10927,2,195,20871259
10927,4,24,377768
10928,1,3054,10963220
10928,2,40,716983
10928,3,1,58871
10928,4,2,3919
10929,1,155,1728449
10929,2,41,2575023
10930,1,1263,7327830
10930,2,143,5144636
10930,4,16,242979
10931,1,222,2809855
10931,2,269,30806108
10931,3,1,27266
10931,4,42,512656
10932,1,264,2151633
10932,2,18,1291012
10932,4,1,8262
10933,1,1168,15417761
10933,2,80,2564877
10933,3,1,450610
10933,4,18,132343
10934,1,3786,22070905
10934,2,151,7671532
10934,3,1,140120
10934,4,54,797984
10935,1,2056,6092550
10935,2,9,84630
10935,4,1,43692
10936,1,242,2777756
10936,2,220,381555944
10936,3,9,11119905
10936,4,65,954438
10937,1,182,1320133
10937,2,6,347387
10937,4,5,34188
10938,1,674,3887955
10938,2,260,7983909
10938,3,2,35393
10938,4,74,1542832
10939,1,1157,9847530
10939,2,67,2127374
10939,3,1,144624
10939,4,99,1321622
10940,1,1988,8588315
10940,2,82,3235326
10940,4,76,1521133
10941,1,1369,11176452
10941,2,21,1247503
10941,4,15,284666
10942,1,556,8676382
10942,2,130,13324429
10942,3,1,51504
10942,4,20,390500
10943,1,2481,17123473
10943,2,75,801621
10943,4,21,1078270
10944,1,3557,8306271
10944,2,16,625734
10944,3,1,106585
10944,4,3,16450
10945,1,1702,26136879
10945,2,308,40545172
10945,3,8,4182768
10945,4,40,583096
10946,1,688,4666349
10946,2,21,1527518
10946,4,27,716361
10947,1,968,7414717
10947,2,148,1970640
10947,4,4,20797
10948,1,1678,7854970
10948,2,133,6291873
10948,3,1,44063
10948,4,42,493343
10949,1,2441,17657398
10949,2,173,6367390
10949,4,106,2136105
10950,1,1587,11509174
10950,2,47,3177726
10950,3,2,18952
10950,4,46,278778
10951,1,1612,10596655
10951,2,34,1317951
10951,3,2,232373
10951,4,7,69100
10952,1,2718,12868768
10952,2,25,523089
10952,4,6,54582
10953,1,1155,6578331
10953,2,30,1019461
10953,4,9,86771
10954,1,1097,6851120
10954,2,181,19206777
10954,4,74,2056634
10955,1,687,7584704
10955,2,226,21522494
10955,3,1,295217
10955,4,42,743594
10956,1,1123,5778456
10956,2,27,553153
10957,1,283,8739850
10957,2,274,48628428
10957,3,1,64447
10957,4,43,1118751
10958,1,624,3500021
10958,2,36,624706
10958,4,45,303189
10959,1,207,1540299
10959,2,102,26985920
10959,3,2,2248318
10959,4,285,1927970
10960,1,815,12988063
10960,2,123,4372417
10960,4,91,1248188
10961,1,1428,9167742
10961,2,26,858156
10961,3,1,133025
10961,4,3,23232
10962,1,1364,7190035
10962,2,44,1898380
10962,4,21,135793
10963,1,1297,8411747
10963,2,79,2107196
10963,3,1,84467
10963,4,55,2883995
10964,1,1388,6970599
10964,2,70,785424
10964,4,16,291375
10965,1,246,3576180
10965,2,251,35091058
10965,3,1,201595
10965,4,39,1403718
10966,1,738,9155483
10966,2,159,26067759
10966,3,3,655705
10966,4,37,699993
10967,1,2074,21377249
10967,2,80,5465579
10967,4,8,121414
10968,1,789,4215425
10968,2,152,11617548
10968,4,53,921448
10969,1,1396,6091505
10969,2,18,2342811
10969,4,2,20374
10970,1,635,15364522
10970,2,222,45328952
10970,4,19,557548
10971,1,569,12599076
10971,2,208,45878560
10971,3,3,724951
10971,4,33,606574
10972,1,2062,11274064
10972,2,93,3067088
10972,4,54,1217377
10973,1,2230,7818808
10973,2,4,198871
10973,4,3,14514
10974,1,543,7203443
10974,2,353,96704479
10974,3,17,6660762
10974,4,71,2004002
10975,1,5227,17024606
10975,2,263,12219744
10975,4,2,26396
10976,1,1341,9036499
10976,2,294,43197249
10976,3,17,7037404
10976,4,21,710113
10977,1,764,6906972
10977,2,350,57080333
10977,4,66,1954670
10978,1,1271,4759448
10978,2,96,1963206
10978,4,37,368875
10979,1,1598,7477341
10979,2,106,2954894
10979,4,10,323508
10980,1,3369,19654014
10980,2,43,262919
10980,4,19,98934
10981,1,1165,4877528
10981,2,88,1238662
10981,4,19,173693
10982,1,1029,11050962
10982,2,56,2042510
10982,4,46,847207
10983,1,2332,12485001
10983,2,62,3808326
10983,4,42,544546
10984,1,2245,13046744
10984,2,100,3396067
10984,3,6,481516
10984,4,39,200103
10985,1,2779,10949795
10985,2,39,2701712
10985,4,4,45190
10986,1,1290,10258702
10986,2,21,1003400
10986,4,13,239592
10987,1,1636,9548222
10987,2,16,822084
10988,1,1221,12100649
10988,2,45,1475485
10988,4,52,1162872
10989,1,919,15376917
10989,2,117,7734880
10989,4,76,1704089
10990,1,505,6254560
10990,2,121,15391412
10990,3,10,14054848
10990,4,97,1007918
10991,1,226,4121780
10991,2,274,59800822
10991,3,32,6073713
10991,4,30,948841
10992,1,1437,9233840
10992,2,103,3730853
10992,4,13,606562
10993,1,1795,11702945
10993,2,99,4493508
10993,3,1,40173
10993,4,22,339456
10994,1,2728,8793649
10994,2,34,1226548
10994,3,1,168273
10994,4,21,236128
10995,1,1679,6422481
10995,2,2,61079
10996,1,3976,33360953
10996,2,211,10385412
10996,4,51,797136
10997,1,1253,11270029
10997,2,56,1102137
10997,3,5,67573
10997,4,28,432397
10998,1,2879,12110200
10998,2,14,546850
10998,4,8,179662
10999,1,2628,8570977
10999,2,12,585395
10999,4,6,313741
11000,1,1733,16448826
11000,2,142,16101045
11000,3,2,108695
11000,4,155,3584455
11001,1,2996,13904367
11001,2,35,284936
11001,4,4,32629
11002,1,2961,14898885
11002,2,214,6756373
11002,3,2,1190246
11002,4,47,424655
11003,1,1601,7737325
11003,2,97,1856085
11003,4,28,255760
11004,1,470,4187661
11004,2,229,24768509
11004,3,5,2383788
11004,4,24,323066
11005,1,1355,7257501
11005,2,147,11461686
11005,3,1,23058
11005,4,72,1339945
11006,1,995,14173044
11006,2,58,937435
11006,4,24,451955
11007,1,2902,17662883
11007,2,93,3567266
11007,3,4,1848250
11007,4,101,1352903
11008,1,1139,8135379
11008,2,154,8053764
11008,3,1,61192
11008,4,103,1580819
11009,1,828,6403511
11009,2,65,1363548
11009,4,15,175883
11010,1,1898,7885012
11010,2,8,635455
11010,4,14,691396
11011,1,1055,12773139
11011,2,43,1769255
11011,3,3,33822
11011,4,54,268330
11012,1,370,12972525
11012,2,233,74225331
11012,3,15,10201270
11012,4,41,1325813
11013,1,2669,12668344
11013,2,38,833385
11013,3,1,310697
11013,4,2,120126
11014,1,550,6300362
11014,2,57,8440055
11014,3,1,834500
11014,4,89,1977714
11015,1,3439,16197656
11015,2,14,581105
11016,1,2104,19498861
11016,2,147,10823067
11016,4,51,793140
11017,1,2402,10129772
11017,2,123,2327147
11017,4,10,114702
11018,1,1657,12134147
11018,2,150,9895006
11018,3,1,108246
11018,4,127,1282609
11019,1,1594,7707111
11019,2,105,5867809
11019,4,26,648459
11020,1,523,5976468
11020,2,382,53402688
11020,3,2,945419
11020,4,127,3410128
11021,1,2669,14004125
11021,2,24,1209679
11021,3,1,262116
11021,4,3,94497
11022,1,1260,12138483
11022,2,353,27258779
11022,3,4,367351
11022,4,35,1273956
11023,1,62,210926
11023,2,16,885950
11023,4,6,66721
11024,1,1793,9126083
11024,2,137,3687499
11024,4,18,3564879
11025,1,1825,9471652
11025,2,62,2266491
11025,4,12,144059
11026,1,2157,9211237
11026,2,72,2655037
11026,4,5,422573
11027,1,150,2667013
11027,2,333,43426214
11027,3,5,107839
11027,4,144,1526437
11028,1,1679,7662673
11028,2,14,775237
11028,4,1,13619
11029,1,2257,10932190
11029,2,45,7811294
11029,3,2,637861
11029,4,7,180655
11030,1,1956,13505291
11030,2,360,71769623
11030,3,10,5152863
11030,4,63,3591989
11031,1,1677,8517731
11031,2,69,3665827
11031,4,3,5888
11032,1,1213,11987348
11032,2,313,35481212
11032,3,2,1605898
11032,4,46,2042317
11033,1,2068,10529238
11033,2,10,238944
11033,4,4,67764
11034,1,1320,6430948
11034,2,8,440633
11034,4,3,15699
11035,1,561,3829880
11035,2,126,2922626
11035,4,14,355316
11036,1,614,5506600
11036,2,32,1041372
11036,4,12,331356
11037,1,584,4812876
11037,2,70,5104374
11037,4,2,43076
11038,1,1644,16812851
11038,2,181,5388453
11038,4,31,1690944
11039,1,578,10116783
11039,2,264,39720521
11039,3,7,2561120
11039,4,46,2006606
11040,1,307,3048888
11040,2,283,22923302
11040,3,5,1595006
11040,4,41,816240
11041,1,1005,8030673
11041,2,43,961212
11041,3,1,42894
11041,4,17,147271
11042,1,2759,7353876
11042,2,10,400627
11043,1,1723,9490539
11043,2,14,464761
11043,4,3,41458
11044,1,1556,8041515
11044,2,75,1962001
11044,4,26,245249
11045,1,996,5800601
11045,2,76,5130117
11045,3,1,11262
11045,4,80,475459
11046,1,1832,7202146
11046,2,24,1867475
11046,4,6,72981
11047,1,2080,8414867
11047,2,77,4461238
11047,4,6,44427
11048,1,631,15721949
11048,2,257,31394987
11048,4,14,2745917
11049,1,1406,8724115
11049,2,69,4985275
11049,4,4,125154
11050,1,635,9253946
11050,2,26,5050931
11050,4,39,387562
11051,1,44,1915025
11051,2,306,59663852
11051,3,12,10895243
11051,4,10,2071886
11052,1,1469,9917230
11052,2,105,3188132
11052,4,38,569572
11053,1,1577,10791783
11053,2,60,2054272
11053,3,1,65738
11053,4,49,548390
11054,1,1110,5207716
11054,2,102,2563124
11054,4,92,821457
11055,1,805,6561329
11055,2,117,3499059
11055,3,3,326089
11055,4,31,279498
11056,1,1525,8866392
11056,2,57,1502990
11056,3,1,8868
11056,4,14,180137
11057,1,2258,22095721
11057,2,37,917844
11057,4,27,859549
11058,1,1107,7169623
11058,2,189,53759110
11058,3,3,1224658
11058,4,101,1627149
11059,1,1039,16182570
11059,2,251,61739625
11059,3,12,1262046
11059,4,141,2607113
11060,1,265,3783824
11060,2,163,7972677
11060,4,31,506912
11061,1,460,6428157
11061,2,262,26957129
11061,3,1,132198
11061,4,207,3212504
11062,1,1111,5285451
11062,2,83,4721566
11062,3,2,39473
11062,4,29,187047
11063,1,420,10180452
11063,2,204,49334080
11063,3,2,107095
11063,4,44,562922
11064,1,879,15037664
11064,2,416,188468860
11064,3,9,18619568
11064,4,43,2454692
11065,1,1874,10334233
11065,2,34,678382
11065,4,22,291399
11066,1,1924,10018466
11066,2,50,1150857
11066,4,30,469041
11067,1,2125,15510227
11067,2,70,2464591
11067,4,16,205053
11068,1,1649,10403640
11068,2,24,1788952
11068,4,8,250222
11069,1,2082,15420860
11069,2,15,3418200
11070,1,1762,7092111
11070,2,77,1842572
11070,4,6,141148
11071,1,383,7296063
11071,2,254,72822607
11071,3,1,386705
11071,4,85,2991572
11072,1,27,175165
11072,2,3,318022
11072,4,9,219424
11073,1,1739,10016364
11073,2,80,2006061
11073,4,28,478385
11074,1,2002,10170390
11074,2,59,1328593
11074,4,7,61642
11075,1,562,37044390
11075,2,81,10047665
11075,3,2,542701
11075,4,15,253292
11076,1,1995,9065498
11076,2,102,3421378
11076,4,65,832704
11077,1,876,3273087
11077,2,13,118301
11077,4,1,5057
11078,1,1184,6098428
11078,2,24,878229
11079,1,802,11873869
11079,2,81,5139345
11079,4,85,1271811
11080,1,579,8896395
11080,2,471,53319099
11080,3,13,6209021
11080,4,54,734319
11081,1,209,2270081
11081,2,212,11290669
11081,4,74,1046697
11082,1,2160,9002890
11082,2,27,966790
11082,4,10,191701
11083,1,697,6849987
11083,2,124,8223972
11083,4,20,480044
11084,1,927,8153729
11084,2,124,1629795
11084,4,14,155244
11085,1,442,3336421
11085,2,73,3623239
11085,3,1,1535126
11085,4,62,496671
11086,1,474,6678913
11086,2,78,5661266
11086,4,32,273418
11087,1,1468,7398520
11087,2,74,797606
11087,3,2,16319
11087,4,62,381952
11088,1,1872,9167853
11088,2,134,2991144
11088,4,36,342336
11089,1,696,12300471
11089,2,155,24139497
11089,4,4,81262
11090,1,1558,13225628
11090,2,229,13863839
11090,3,1,1553327
11090,4,288,4080891
11091,1,2595,11808938
11091,2,50,1292982
11091,4,2,18716
11092,1,1367,5946060
11092,2,19,300696
11092,4,46,231588
11093,1,1496,6988556
11093,2,125,3777786
11093,3,1,9038
11093,4,33,415031
11094,1,445,3919317
11094,2,122,4276815
11094,4,12,344942
11095,1,336,3058177
11095,2,212,60680230
11095,4,109,2344206
11096,1,147,10327597
11096,2,310,99820331
11096,3,3,4459615
11096,4,44,1501696
11097,1,751,7035562
11097,2,31,1247864
11097,4,11,108390
11098,1,1062,8918516
11098,2,119,10238014
11098,3,4,1612316
11098,4,19,354283
11099,1,463,5990326
11099,2,70,3371605
11099,3,2,2939008
11099,4,81,1068847
11100,1,2274,9317148
11100,2,35,495265
11100,4,8,104376
11101,1,605,6799830
11101,2,372,111859134
11101,3,3,16388789
11101,4,25,482871
11102,1,1696,12172934
11102,2,86,2808468
11102,3,3,395791
11102,4,39,1293858
11103,1,1420,9105396
11103,2,117,16119156
11103,3,2,81711
11103,4,6,586700
11104,1,2164,10591244
11104,2,95,3030100
11104,4,71,845442
11105,1,208,4847893
11105,2,429,51859564
11105,3,2,576252
11105,4,25,1115191
11106,1,2461,10114416
11106,2,300,4058934
11106,4,34,160664
11107,1,2091,8211303
11107,2,3,56405
11107,4,1,4878
11108,1,473,4694620
11108,2,207,31877883
11108,3,6,4584764
11108,4,46,1666272
11109,1,2329,11534107
11109,2,20,511048
11109,4,2,18199
11110,1,353,3826590
11110,2,355,118580969
11110,4,39,515682
11111,1,2497,14495701
11111,2,44,1567918
11111,3,1,590433
11111,4,75,962461
11112,1,836,3860865
11112,2,13,238564
11112,4,25,139046
11113,1,2589,7866861
11113,2,23,113631
11113,4,3,24195
11114,1,2737,16339758
11114,2,60,2581785
11114,4,22,148302
11115,1,3784,19710002
11115,2,6,65785
11116,1,2004,12066611
11116,2,166,6303131
11116,4,19,285205
11117,1,3124,22788989
11117,2,184,6854606
11117,3,1,52933
11117,4,21,506072
11118,1,1941,9792328
11118,2,92,8264827
11118,3,1,590433
11118,4,6,478565
11119,1,1497,9634789
11119,2,57,1697700
11119,4,5,20262
11120,1,2217,9675168
11120,2,35,1358054
11120,4,45,261487
11121,1,1968,9741157
11121,2,99,1957127
11121,3,2,194974
11121,4,52,1176254
11122,1,2000,14449679
11122,2,57,1150752
11122,3,2,234753
11122,4,35,393922
11123,1,2080,9362135
11123,2,73,7571270
11123,3,3,481857
11123,4,25,226834
11124,1,1092,9425178
11124,2,82,2158237
11124,3,4,291115
11124,4,19,314467
11125,1,1120,12723273
11125,2,287,64613337
11125,3,13,31417438
11125,4,32,768569
11126,1,1988,7596240
11126,2,5,187306
11127,1,1231,9979402
11127,2,119,10757074
11127,4,43,616370
11128,1,750,8993748
11128,2,301,23756181
11128,3,1,81798
11128,4,17,1214434
11129,1,304,124118853
11129,2,3,2168708
11130,1,874,6540148
11130,2,106,3220426
11130,3,2,21233
11130,4,35,519475
11131,1,560,7595163
11131,2,48,2689327
11131,4,9,113874
11132,1,653,3414072
11132,2,12,214548
11132,4,7,36619
11133,1,1213,15564379
11133,2,87,2209730
11133,4,63,2551760
11134,1,757,4857885
11134,2,159,14339937
11134,3,4,977822
11134,4,83,1310015
11135,1,769,6203046
11135,2,127,6644930
11135,3,3,255335
11135,4,55,1109590
11136,1,437,8866817
11136,2,350,127312689
11136,3,14,16562981
11136,4,50,1073190
11137,1,1360,6955193
11137,2,193,9658879
11137,3,4,6069496
11137,4,12,103773
11138,1,764,5492560
11138,2,133,12431068
11138,3,2,350169
11138,4,46,689431
11139,1,1075,6960597
11139,2,106,1331658
11139,4,37,207215
11140,1,1652,10412201
11140,2,56,1994044
11140,3,1,10733
11140,4,96,774940
11141,1,830,12836849
11141,2,83,2776635
11141,3,1,32170
11141,4,9,399278
11142,1,1514,8677886
11142,2,84,3446784
11142,3,3,225196
11142,4,53,710421
11143,1,553,7936973
11143,2,249,24278328
11143,3,1,387547
11143,4,28,618642
11144,1,2090,8764982
11144,2,36,2281551
11144,4,5,117215
11145,1,334,1823133
11145,2,303,44636753
11145,3,4,3373183
11145,4,31,1310105
11146,1,370,3572298
11146,2,364,45532135
11146,3,4,1532595
11146,4,27,674824
11147,1,1062,7479943
11147,2,43,2035263
11147,3,1,27812
11147,4,3,296916
11148,1,357,7948275
11148,2,265,36666433
11148,3,11,11457511
11148,4,73,1780228
11149,1,1466,5773777
11149,2,10,1060706
11149,4,6,663706
11150,1,2403,9154104
11150,2,8,248992
11151,1,1511,7106971
11151,2,38,1736801
11151,4,19,120980
11152,1,759,5570157
11152,2,66,4392228
11152,4,16,237795
11153,1,366,6837301
11153,2,229,45321862
11153,3,6,1035936
11153,4,39,944505
11154,1,593,8507686
11154,2,263,38355737
11154,3,18,17403333
11154,4,117,2252252
11155,1,1535,7461588
11155,2,9,421115
11155,4,10,85452
11156,1,335,22530907
11156,2,162,12762375
11156,3,2,231347
11156,4,84,1072100
11157,1,2319,7920904
11157,2,42,1653197
11157,4,2,69591
11158,1,904,7504689
11158,2,148,12687835
11158,3,1,231464
11158,4,57,1217220
11159,1,2287,8700045
11159,2,12,725623
11159,4,2,40491
11160,1,730,10952111
11160,2,17,1188309
11160,4,11,84282
11161,1,2972,11879503
11161,2,12,1031554
11161,4,5,34453
11162,1,1706,9312258
11162,2,27,2767565
11163,1,106,1007220
11163,2,372,16727581
11163,3,9,364517
11163,4,22,494128
11164,1,1101,9485283
11164,2,146,15126811
11164,3,1,437245
11164,4,81,1231589
11165,1,2087,14307114
11165,2,118,6002795
11165,4,79,2025979
11166,1,1151,12411865
11166,2,168,10754690
11166,4,13,733515
11167,1,480,4081574
11167,2,170,26348348
11167,3,8,8460476
11167,4,338,4376417
11168,1,2683,10615714
11168,2,92,3932257
11168,3,1,94904
11168,4,12,172598
11169,1,201,2947405
11169,2,270,46932568
11169,4,141,3181687
11170,1,1633,9045927
11170,2,68,2603852
11170,4,79,1115968
11171,1,1201,6471418
11171,2,5,66291
11172,1,772,10392154
11172,2,64,2033776
11172,3,3,324569
11172,4,39,524046
11173,1,534,14173068
11173,2,137,13759151
11173,3,2,453527
11173,4,91,2265280
11174,1,457,4033240
11174,2,282,35959910
11174,3,1,177367
11174,4,94,2270989
11175,1,1552,8290995
11175,2,87,2116651
11175,4,50,937805
11176,1,1738,11662075
11176,2,177,12652930
11176,4,47,379818
11177,1,292,4005663
11177,2,251,27099660
11177,3,11,5819380
11177,4,49,1207716
11178,1,1905,5554280
11178,2,55,3047429
11178,3,3,271720
11178,4,22,230520
11179,1,1624,8299639
11179,2,92,1928348
11179,4,11,56535
11180,1,1522,6968556
11180,2,104,2972745
11180,3,1,41203
11180,4,21,154259
11181,1,240,18422786
11181,2,267,73850569
11181,3,1,524231
11181,4,24,504069
11182,1,597,5242938
11182,2,344,45703779
11182,4,36,4238749
11183,1,812,5205668
11183,2,146,21563103
11183,3,7,8733967
11183,4,188,1863060
11184,1,1185,12270677
11184,2,93,3709987
11184,4,25,700725
11185,1,3514,19564023
11185,2,183,5273567
11185,3,3,295363
11185,4,136,2057601
11186,1,1792,7363398
11186,2,82,2571182
11186,4,45,455173
11187,1,1624,14108735
11187,2,70,5586778
11187,3,1,108194
11187,4,6,129019
11188,1,592,11517483
11188,2,286,62997260
11188,3,2,894340
11188,4,84,2596277
11189,1,1063,10482502
11189,2,134,16115420
11189,4,35,802753
11190,1,296,18454388
11190,2,264,60348326
11190,3,31,38500434
11190,4,23,461193
11191,1,1786,16510181
11191,2,23,1064720
11191,4,6,85474
11192,1,871,4628627
11192,2,134,20567706
11192,3,9,1929439
11192,4,18,158578
11193,1,384,4520313
11193,2,381,22471557
11193,3,6,1309611
11193,4,67,1383579
11194,1,2203,9880655
11194,2,43,3659743
11194,4,1,8579
11195,1,178,3897569
11195,2,73,27541514
11195,3,4,9937844
11195,4,35,1611746
11196,1,1255,5343120
11196,2,84,2520078
11196,3,4,723173
11196,4,83,570221
11197,1,1742,7571707
11197,2,13,760898
11197,4,1,11796
11198,1,3686,17582601
11198,2,140,19879033
11198,3,2,3548155
11198,4,24,853085
11199,1,259,2162319
11199,2,180,29481491
11199,3,1,44824
11199,4,96,1508755
11200,1,876,8690821
11200,2,73,7195841
11200,4,177,2763248
11201,1,708,11121183
