고객번호,분기,구매횟수,총구매액
08812,15_3,163,1785150
08812,15_4,164,1206817
08813,14_1,33,4627541
08813,14_2,73,6355511
08813,14_3,134,9128984
08813,14_4,91,7832454
08813,15_1,130,9155982
08813,15_2,143,9645454
08813,15_3,96,10058980
08813,15_4,160,6192937
08814,14_1,69,1030437
08814,14_2,69,828218
08814,14_3,66,1900662
08814,14_4,57,1453505
08814,15_1,54,905624
08814,15_2,53,2483357
08814,15_3,11,2496399
08814,15_4,78,655742
08815,14_1,108,2110475
08815,14_2,128,5705275
08815,14_3,155,4867504
08815,14_4,111,3707683
08815,15_1,116,4699360
08815,15_2,173,5510596
08815,15_3,107,4209444
08815,15_4,74,3004529
08816,14_1,199,6005284
08816,14_2,198,4307414
08816,14_3,238,4545719
08816,14_4,320,9124693
08816,15_1,286,13800572
08816,15_2,256,7588332
08816,15_3,176,3396426
08816,15_4,189,1513497
08817,14_1,98,1547649
08817,14_2,86,3063039
08817,14_3,71,2003755
08817,14_4,74,1252395
08817,15_1,47,815428
08817,15_2,66,1151768
08817,15_3,57,952384
08817,15_4,55,1429452
08818,14_1,65,1096591
08818,14_2,107,1712884
08818,14_3,106,1878035
08818,14_4,170,1095933
08818,15_1,178,2238877
08818,15_2,167,1655167
08818,15_3,147,1653188
08818,15_4,110,697119
08819,14_1,182,1551605
08819,14_2,279,2218122
08819,14_3,226,1693240
08819,14_4,189,1344537
08819,15_1,173,1132142
08819,15_2,174,1122272
08819,15_3,338,2570878
08819,15_4,186,1354049
08820,14_1,343,2652428
08820,14_2,484,3284453
08820,14_3,396,3220535
08820,14_4,365,2130407
08820,15_1,381,2795947
08820,15_2,453,2792345
08820,15_3,441,3103954
08820,15_4,375,1984876
08821,14_1,184,1465551
08821,14_2,264,2082348
08821,14_3,212,1482770
08821,14_4,173,1083646
08821,15_1,217,1513317
08821,15_2,230,2181483
08821,15_3,214,1924358
08821,15_4,155,1174658
08822,14_1,110,15890012
08822,14_2,100,10676123
08822,14_3,88,11184426
08822,14_4,141,12334721
08822,15_1,103,9332940
08822,15_2,168,27308684
08822,15_3,84,9509606
08822,15_4,111,8624129
08823,14_1,9,35368
08823,14_2,6,21147
08823,14_3,11,35826
08823,14_4,27,141663
08823,15_1,15,558311
08823,15_2,26,374508
08823,15_3,90,9704282
08823,15_4,113,1900259
08824,14_1,232,804400
08824,14_2,214,842044
08824,14_3,227,845956
08824,14_4,136,470628
08824,15_1,224,1029721
08824,15_2,191,695663
08824,15_3,154,698205
08824,15_4,170,488022
08825,14_1,69,5665469
08825,14_2,148,19225594
08825,14_3,182,26263734
08825,14_4,180,41299013
08825,15_1,155,25471025
08825,15_2,212,61897087
08825,15_3,191,25518360
08825,15_4,230,22678502
08826,14_1,210,1285607
08826,14_2,193,680833
08826,14_3,186,559531
08826,14_4,181,606378
08826,15_1,182,757347
08826,15_2,207,776518
08826,15_3,171,473437
08826,15_4,209,507006
08827,14_1,250,4867452
08827,14_2,135,2281748
08827,14_3,183,3931256
08827,14_4,80,2308729
08827,15_1,141,3426958
08827,15_2,200,7163259
08827,15_3,273,7157632
08827,15_4,249,4835649
08828,14_1,92,6866039
08828,14_2,171,3536294
08828,14_3,88,2231282
08828,14_4,83,1856778
08828,15_1,87,14177331
08828,15_2,96,8394682
08828,15_3,73,13683827
08828,15_4,54,3427049
08829,14_1,135,2814795
08829,14_2,155,1744915
08829,14_3,141,3108139
08829,14_4,159,2530241
08829,15_1,115,1140099
08829,15_2,101,1442862
08829,15_3,146,2014034
08829,15_4,164,1928659
08830,14_1,68,11942705
08830,14_2,149,14109809
08830,14_3,116,13192791
08830,14_4,100,8500798
08830,15_1,106,8006214
08830,15_2,111,11168071
08830,15_3,82,7708000
08830,15_4,141,9530964
08831,14_1,151,1247587
08831,14_2,185,1289524
08831,14_3,324,3390237
08831,14_4,235,1457933
08831,15_1,209,2648216
08831,15_2,321,2450569
08831,15_3,288,2658088
08831,15_4,204,1537188
08832,14_1,92,931595
08832,14_2,138,1582009
08832,14_3,430,3707902
08832,14_4,438,3585547
08832,15_1,412,4218680
08832,15_2,446,4539398
08832,15_3,432,4252709
08832,15_4,351,2966744
08833,14_1,83,1232346
08833,14_2,145,4408223
08833,14_3,89,16851996
08833,14_4,107,5199849
08833,15_1,152,8696510
08833,15_2,171,3981413
08833,15_3,168,12455494
08833,15_4,193,5484550
08834,14_1,93,617233
08834,14_2,95,594658
08834,14_3,88,590233
08834,14_4,105,506441
08834,15_1,108,536647
08834,15_2,97,589600
08834,15_3,112,650505
08834,15_4,129,567159
08835,14_1,141,2644992
08835,14_2,95,4464301
08835,14_3,99,2847195
08835,14_4,88,2033434
08835,15_1,105,3023168
08835,15_2,163,3642444
08835,15_3,141,2944305
08835,15_4,108,4053446
08836,14_1,97,5397011
08836,14_2,60,5800447
08836,14_3,86,6560389
08836,14_4,135,8148833
08836,15_1,107,14280196
08836,15_2,146,17626353
08836,15_3,135,16068566
08836,15_4,111,8629538
08837,14_1,192,1003625
08837,14_2,213,1288517
08837,14_3,202,1426194
08837,14_4,202,863096
08837,15_1,218,1383054
08837,15_2,242,1083224
08837,15_3,218,1256541
08837,15_4,197,870579
08838,14_1,383,1230855
08838,14_2,515,1550031
08838,14_3,462,1646366
08838,14_4,516,1346975
08838,15_1,565,1889398
08838,15_2,572,2341263
08838,15_3,565,1972045
08838,15_4,482,1300139
08839,14_1,209,2566173
08839,14_2,264,1479285
08839,14_3,134,987482
08839,14_4,112,1099089
08839,15_1,180,1460466
08839,15_2,137,1295700
08839,15_3,134,1362028
08839,15_4,113,1275773
08840,14_1,250,1198674
08840,14_2,189,827950
08840,14_3,249,1018516
08840,14_4,360,1292673
08840,15_1,365,1523198
08840,15_2,252,1048255
08840,15_3,316,1376484
08840,15_4,382,1494680
08841,14_1,141,772865
08841,14_2,143,1557099
08841,14_3,166,3210667
08841,14_4,187,1194916
08841,15_1,187,1406578
08841,15_2,138,1530107
08841,15_3,196,1666060
08841,15_4,202,1393982
08842,14_1,143,1878492
08842,14_2,27,219553
08842,14_3,122,1477441
08842,14_4,149,5851232
08842,15_1,152,2028169
08842,15_2,209,3408562
08842,15_3,228,2210920
08842,15_4,219,2210322
08843,14_1,131,4623164
08843,14_2,129,4315948
08843,14_3,155,5759379
08843,14_4,67,4390276
08843,15_1,101,3187968
08843,15_2,102,3707519
08843,15_3,66,2474877
08843,15_4,149,5109228
08844,14_1,101,6848920
08844,14_2,170,6698436
08844,14_3,139,6599842
08844,14_4,151,13380805
08844,15_1,113,7646958
08844,15_2,113,9589301
08844,15_3,74,5946480
08844,15_4,86,4109549
08845,14_1,79,596023
08845,14_2,100,801160
08845,14_3,142,999755
08845,14_4,153,703674
08845,15_1,255,1533432
08845,15_2,226,1488295
08845,15_3,183,1835952
08845,15_4,174,1093200
08846,14_1,72,3492510
08846,14_2,100,7941237
08846,14_3,122,5605870
08846,14_4,128,6349193
08846,15_1,96,4304279
08846,15_2,182,3507859
08846,15_3,255,6584058
08846,15_4,224,10804171
08847,14_1,56,1294273
08847,14_2,117,3075142
08847,14_3,57,1691541
08847,14_4,157,3540088
08847,15_1,152,2132807
08847,15_2,217,3963497
08847,15_3,180,2737158
08847,15_4,237,5213704
08848,14_2,42,165778
08848,14_3,212,395063
08848,14_4,174,377743
08848,15_1,189,398002
08848,15_2,190,530191
08848,15_3,263,512759
08848,15_4,226,324490
08849,14_1,80,7261164
08849,14_2,71,1651691
08849,14_3,127,6638823
08849,14_4,97,3545974
08849,15_1,62,3443797
08849,15_2,109,5702804
08849,15_3,90,2370643
08849,15_4,140,14067134
08850,14_1,122,7259060
08850,14_2,113,3758197
08850,14_3,130,5153409
08850,14_4,97,2986660
08850,15_1,147,4104181
08850,15_2,130,4586899
08850,15_3,94,2172773
08850,15_4,101,8116408
08851,14_1,232,1650832
08851,14_2,265,1783561
08851,14_3,203,1344879
08851,14_4,172,1218174
08851,15_1,228,1931080
08851,15_2,322,2336554
08851,15_3,322,3044764
08851,15_4,256,1472366
08852,14_1,329,1039018
08852,14_2,441,1489050
08852,14_3,475,1911628
08852,14_4,327,1036777
08852,15_1,306,991850
08852,15_2,485,1536277
08852,15_3,520,1798076
08852,15_4,490,1215005
08853,14_1,223,1088375
08853,14_2,249,1195619
08853,14_3,307,1449580
08853,14_4,351,1938801
08853,15_1,295,1410472
08853,15_2,427,1951893
08853,15_3,333,1476418
08853,15_4,246,1026819
08854,14_1,64,2400805
08854,14_2,60,2888112
08854,14_3,40,2938387
08854,14_4,83,6110776
08854,15_1,92,6988891
08854,15_2,152,10152241
08854,15_3,128,9832721
08854,15_4,104,5856192
08855,14_1,294,864773
08855,14_2,271,824146
08855,14_3,287,896655
08855,14_4,311,719357
08855,15_1,339,935941
08855,15_2,434,1321381
08855,15_3,300,984592
08855,15_4,253,795568
08856,14_1,121,4279488
08856,14_2,124,1891224
08856,14_3,122,4786175
08856,14_4,95,7505513
08856,15_1,113,3804931
08856,15_2,181,6292715
08856,15_3,190,4516188
08856,15_4,149,2822056
08857,14_1,207,1900430
08857,14_2,187,1085901
08857,14_3,174,771024
08857,14_4,186,1792406
08857,15_1,242,1262695
08857,15_2,232,1301700
08857,15_3,295,1777681
08857,15_4,298,1473758
08858,14_1,108,13624951
08858,14_2,129,8405195
08858,14_3,173,8955100
08858,14_4,183,11515384
08858,15_1,219,10655873
08858,15_2,249,9293051
08858,15_3,330,26096173
08858,15_4,190,9827337
08859,14_1,79,1826448
08859,14_2,140,3584644
08859,14_3,137,4182005
08859,14_4,155,5370542
08859,15_1,154,2688693
08859,15_2,109,2903604
08859,15_3,91,4230806
08859,15_4,81,2203058
08860,14_1,205,1406550
08860,14_2,117,747715
08860,14_3,303,1991912
08860,14_4,215,1565092
08860,15_1,227,2424413
08860,15_2,359,2807787
08860,15_3,298,2661432
08860,15_4,263,2125078
08861,14_1,18,284626
08861,14_2,58,2606218
08861,14_3,37,2394460
08861,14_4,105,4099305
08861,15_1,101,5284620
08861,15_2,105,11604471
08861,15_3,116,3053701
08861,15_4,155,1342376
08862,14_1,254,803699
08862,14_2,204,1071000
08862,14_3,203,788949
08862,14_4,174,544300
08862,15_1,141,587045
08862,15_2,194,706219
08862,15_3,170,574056
08862,15_4,173,467965
08863,14_1,121,3286969
08863,14_2,136,4101721
08863,14_3,152,3222722
08863,14_4,186,4079917
08863,15_1,164,3928745
08863,15_2,216,4660886
08863,15_3,127,4480261
08863,15_4,142,2189910
08864,14_1,411,7787469
08864,14_2,449,6014434
08864,14_3,317,7818384
08864,14_4,350,8897786
08864,15_1,345,8611439
08864,15_2,370,6864542
08864,15_3,391,6061345
08864,15_4,414,7649797
08865,14_1,42,1856804
08865,14_2,42,579535
08865,14_3,114,2512153
08865,14_4,119,1424227
08865,15_1,164,1855664
08865,15_2,181,3025827
08865,15_3,152,2438219
08865,15_4,124,3744796
08866,14_1,268,13127602
08866,14_2,357,14674849
08866,14_3,352,9649391
08866,14_4,217,13281257
08866,15_1,252,8869549
08866,15_2,314,8739581
08866,15_3,327,10767296
08866,15_4,221,6635788
08867,14_1,111,24496043
08867,14_2,82,9892041
08867,14_3,121,9500090
08867,14_4,123,10375788
08867,15_1,86,5941680
08867,15_2,79,18367582
08867,15_3,177,93498468
08867,15_4,160,41843281
08868,14_1,97,21361643
08868,14_2,153,44019941
08868,14_3,94,6456649
08868,14_4,178,50753452
08868,15_1,85,44761480
08868,15_2,133,93693779
08868,15_3,61,5445267
08868,15_4,77,28200530
08869,14_1,87,5161791
08869,14_2,50,2265563
08869,14_3,76,3457235
08869,14_4,80,3115833
08869,15_1,46,2495920
08869,15_2,79,5759850
08869,15_3,34,1090427
08869,15_4,83,4492247
08870,14_1,127,5517441
08870,14_2,131,4905079
08870,14_3,184,6080030
08870,14_4,104,3573410
08870,15_1,97,1775355
08870,15_2,142,4675505
08870,15_3,159,17767761
08870,15_4,206,8574661
08871,14_1,169,2610794
08871,14_2,166,2708455
08871,14_3,156,5861354
08871,14_4,194,2678717
08871,15_1,144,2451501
08871,15_2,225,3710119
08871,15_3,154,3263742
08871,15_4,166,3464656
08872,14_1,188,3118801
08872,14_2,246,3613696
08872,14_3,370,4522478
08872,14_4,360,3728205
08872,15_1,289,4352054
08872,15_2,362,5971606
08872,15_3,283,4425723
08872,15_4,261,2830019
08873,14_1,316,1840993
08873,14_2,303,1850278
08873,14_3,428,2556623
08873,14_4,384,1498672
08873,15_1,337,1783819
08873,15_2,359,2005325
08873,15_3,386,2198072
08873,15_4,369,1687508
08874,14_1,26,237208
08874,14_2,68,4297899
08874,14_3,123,10360498
08874,14_4,136,14341814
08874,15_1,160,15576089
08874,15_2,80,8944317
08874,15_3,87,14198290
08874,15_4,147,13305548
08875,14_1,166,926290
08875,14_2,227,1598502
08875,14_3,239,1671407
08875,14_4,229,1465232
08875,15_1,234,1451898
08875,15_2,337,2734678
08875,15_3,278,2798130
08875,15_4,206,1840466
08876,14_1,192,1083532
08876,14_2,300,1428260
08876,14_3,341,1728309
08876,14_4,320,1426508
08876,15_1,343,1731460
08876,15_2,274,1595647
08876,15_3,327,1721682
08876,15_4,332,1275228
08877,14_1,111,604671
08877,14_2,347,1802830
08877,14_3,288,1637492
08877,14_4,206,1106496
08877,15_1,247,1269490
08877,15_2,224,1368138
08877,15_3,236,1439569
08877,15_4,308,1768530
08878,14_1,178,453559
08878,14_2,247,2643488
08878,14_3,193,1086093
08878,14_4,227,1068949
08878,15_1,159,944593
08878,15_2,199,920963
08878,15_3,175,1043569
08878,15_4,173,658557
08879,14_1,174,633135
08879,14_2,158,458275
08879,14_3,199,805360
08879,14_4,246,625624
08879,15_1,279,1061573
08879,15_2,354,1469539
08879,15_3,322,1765467
08879,15_4,330,1432362
08880,14_1,205,3265917
08880,14_2,113,1236638
08880,14_3,178,4352402
08880,14_4,191,3174387
08880,15_1,270,2793244
08880,15_2,264,3668562
08880,15_3,278,4417816
08880,15_4,273,2581836
08881,14_1,84,4409407
08881,14_2,78,6351680
08881,14_3,44,4097134
08881,14_4,79,3815740
08881,15_1,93,12897572
08881,15_2,80,9316357
08881,15_3,115,11879287
08881,15_4,175,17675208
08882,14_1,83,4487550
08882,14_2,91,5970489
08882,14_3,121,7898010
08882,14_4,133,11494615
08882,15_1,144,6473793
08882,15_2,159,4520868
08882,15_3,127,5112246
08882,15_4,164,14386136
08883,14_4,45,186212
08883,15_1,170,991272
08883,15_2,181,644820
08883,15_3,158,499605
08883,15_4,167,483440
08884,14_1,226,10991840
08884,14_2,146,6499762
08884,14_3,184,8250342
08884,14_4,178,3717914
08884,15_1,119,8545013
08884,15_2,120,3553855
08884,15_3,124,7388482
08884,15_4,112,4605854
08885,14_1,32,1177214
08885,14_2,546,4032532
08885,14_3,981,7862554
08885,14_4,419,2563211
08885,15_1,295,2230925
08885,15_2,236,1627304
08885,15_3,69,420661
08885,15_4,58,179331
08886,14_1,259,4193684
08886,14_2,325,11393317
08886,14_3,240,5094208
08886,14_4,365,3663372
08886,15_1,254,5198840
08886,15_2,214,2257079
08886,15_3,187,3836023
08886,15_4,162,1669687
08887,14_1,28,585840
08887,14_2,10,273283
08887,14_3,12,471120
08887,14_4,38,187085
08887,15_1,10,48282
08887,15_2,64,392095
08887,15_3,52,390191
08887,15_4,62,456976
08888,14_1,94,3642856
08888,14_2,73,2064348
08888,14_3,70,2270978
08888,14_4,72,2678886
08888,15_1,65,3819744
08888,15_2,60,150465224
08888,15_3,24,756601
08888,15_4,24,1173511
08889,14_1,50,6944892
08889,14_2,78,5725241
08889,14_3,67,10594336
08889,14_4,93,4368908
08889,15_1,159,13649345
08889,15_2,133,9306382
08889,15_3,132,3531537
08889,15_4,85,2785768
08890,14_1,87,1972345
08890,14_2,132,2289545
08890,14_3,128,3461924
08890,14_4,107,3912033
08890,15_1,160,6813817
08890,15_2,206,9711992
08890,15_3,172,5429474
08890,15_4,109,2670085
08891,14_1,185,1597477
08891,14_2,184,2894342
08891,14_3,187,2075638
08891,14_4,137,1628624
08891,15_1,271,2944746
08891,15_2,247,2757101
08891,15_3,274,3335373
08891,15_4,222,2106831
08892,14_1,1,25585
08892,14_3,144,4109132
08892,14_4,92,3652744
08892,15_1,116,3782796
08892,15_2,216,6765922
08892,15_3,207,6966359
08892,15_4,104,3811376
08893,14_1,92,3578624
08893,14_2,131,5580506
08893,14_3,139,8882481
08893,14_4,90,5350883
08893,15_1,97,7830441
08893,15_2,128,4507818
08893,15_3,108,3742794
08893,15_4,61,2566498
08894,14_1,148,2665468
08894,14_2,184,2028521
08894,14_3,161,1914906
08894,14_4,264,4388779
08894,15_1,195,4401233
08894,15_2,232,8615274
08894,15_3,302,4264312
08894,15_4,222,2978317
08895,14_1,342,1960579
08895,14_2,459,2944742
08895,14_3,390,2360642
08895,14_4,375,1889209
08895,15_1,390,1936067
08895,15_2,401,2017386
08895,15_3,398,2281329
08895,15_4,364,1826787
08896,14_1,339,1303072
08896,14_2,373,1048341
08896,14_3,374,1096464
08896,14_4,216,531265
08896,15_1,291,844187
08896,15_2,266,782221
08896,15_3,273,841052
08896,15_4,319,692484
08897,14_1,64,2224240
08897,14_2,114,7131285
08897,14_3,45,1661053
08897,14_4,99,11240722
08897,15_1,52,3743495
08897,15_2,91,12264510
08897,15_3,42,3855051
08897,15_4,139,22529473
08898,14_1,352,2131765
08898,14_2,252,1331630
08898,14_3,224,1344559
08898,14_4,277,1416846
08898,15_1,330,1771713
08898,15_2,308,1817745
08898,15_3,265,1650292
08898,15_4,325,1533328
08899,14_1,339,2162418
08899,14_2,452,2336494
08899,14_3,473,2250853
08899,14_4,298,1312139
08899,15_1,341,2262335
08899,15_2,265,1036439
08899,15_3,334,1298646
08899,15_4,392,1769226
08900,14_1,324,1045659
08900,14_2,406,1283291
08900,14_3,501,1808363
08900,14_4,383,1029191
08900,15_1,362,1175890
08900,15_2,433,1371698
08900,15_3,377,1243714
08900,15_4,316,1112460
08901,14_1,250,754612
08901,14_2,234,927336
08901,14_3,237,883196
08901,14_4,232,710272
08901,15_1,161,494425
08901,15_2,304,1046753
08901,15_3,223,731841
08901,15_4,228,771406
08902,14_1,110,2148421
08902,14_2,113,2164730
08902,14_3,87,1834332
08902,14_4,142,2260278
08902,15_1,104,2175504
08902,15_2,69,2141230
08902,15_3,37,639471
08902,15_4,60,900153
08903,14_1,162,480442
08903,14_2,148,742349
08903,14_3,154,497330
08903,14_4,127,534191
08903,15_1,123,414870
08903,15_2,126,535948
08903,15_3,157,707924
08903,15_4,137,350650
08904,14_1,229,5447816
08904,14_2,237,7520787
08904,14_3,206,6920201
08904,14_4,190,10037756
08904,15_1,162,5039826
08904,15_2,282,6006347
08904,15_3,229,6924940
08904,15_4,191,5365057
08905,14_1,88,2473080
08905,14_2,139,3821735
08905,14_3,166,3058642
08905,14_4,174,1970123
08905,15_1,141,3089244
08905,15_2,160,3227215
08905,15_3,205,4287478
08905,15_4,237,3569752
08906,14_1,98,513017
08906,14_2,238,999471
08906,14_3,380,1545141
08906,14_4,326,1017734
08906,15_1,262,700379
08906,15_2,321,910265
08906,15_3,406,1437266
08906,15_4,283,922529
08907,14_1,76,4409327
08907,14_2,84,5935513
08907,14_3,93,5621736
08907,14_4,37,4982166
08907,15_1,130,9127305
08907,15_2,79,5572221
08907,15_3,106,9849493
08907,15_4,61,4702937
08908,14_1,161,3057691
08908,14_2,169,2682854
08908,14_3,194,3935947
08908,14_4,175,2369491
08908,15_1,219,2592723
08908,15_2,195,2203748
08908,15_3,193,2808907
08908,15_4,208,1920963
08909,14_1,90,10648819
08909,14_2,75,8959919
08909,14_3,77,8824614
08909,14_4,89,12895271
08909,15_1,105,11212455
08909,15_2,108,12646646
08909,15_3,90,6927968
08909,15_4,154,9262227
08910,14_1,106,25073941
08910,14_2,150,10728638
08910,14_3,76,9451504
08910,14_4,93,11954592
08910,15_1,68,5388752
08910,15_2,88,12673558
08910,15_3,64,11679449
08910,15_4,64,9708584
08911,14_1,175,4977853
08911,14_2,180,7869200
08911,14_3,102,1184651
08911,14_4,109,2195554
08911,15_1,86,1485857
08911,15_2,134,2108172
08911,15_3,132,2183069
08911,15_4,82,1028142
08912,14_1,99,2741253
08912,14_2,116,3821663
08912,14_3,102,4400129
08912,14_4,83,5668908
08912,15_1,77,2581873
08912,15_2,87,3065360
08912,15_3,85,1621624
08912,15_4,118,3160714
08913,14_1,51,2314562
08913,14_2,41,2886571
08913,14_3,14,705906
08913,14_4,252,6786738
08913,15_1,221,10620600
08913,15_2,189,13224514
08913,15_3,271,18252861
08913,15_4,266,10449237
08914,14_1,50,1379990
08914,14_2,73,2853708
08914,14_3,246,10307102
08914,14_4,158,6247965
08914,15_1,217,12549852
08914,15_2,236,21107280
08914,15_3,97,6377846
08914,15_4,147,3311862
08915,14_1,44,136662
08915,14_2,17,149261
08915,14_3,34,252516
08915,14_4,26,205693
08915,15_1,9,59061
08915,15_2,20,71215
08915,15_3,14,80129
08915,15_4,33,235456
08916,14_1,324,3890214
08916,14_2,278,4130564
08916,14_3,276,3397811
08916,14_4,209,2244141
08916,15_1,317,3555373
08916,15_2,258,3276110
08916,15_3,305,2517359
08916,15_4,199,2006345
08917,14_1,147,1237656
08917,14_2,200,1797982
08917,14_3,265,2717654
08917,14_4,234,2380073
08917,15_1,249,2271773
08917,15_2,253,2008120
08917,15_3,296,2364686
08917,15_4,267,1836168
08918,14_1,48,8381354
08918,14_2,52,22467068
08918,14_3,49,12988387
08918,14_4,41,10040471
08918,15_1,50,13915418
08918,15_2,57,12090234
08918,15_3,68,10687900
08918,15_4,103,21162287
08919,14_1,77,23196111
08919,14_2,78,14790041
08919,14_3,65,26691065
08919,14_4,88,34061909
08919,15_1,101,8394332
08919,15_2,73,21411978
08919,15_3,91,33040022
08919,15_4,74,31599599
08920,14_1,213,2481308
08920,14_2,226,3164427
08920,14_3,218,2226053
08920,14_4,178,1516541
08920,15_1,146,1227190
08920,15_2,148,1396108
08920,15_3,231,2220226
08920,15_4,220,1752779
08921,14_1,122,850895
08921,14_2,88,672609
08921,14_3,122,584277
08921,14_4,276,2709902
08921,15_1,152,1131442
08921,15_2,160,1639210
08921,15_3,239,2971041
08921,15_4,185,1604755
08922,14_1,69,4549207
08922,14_2,149,11180944
08922,14_3,90,11264380
08922,14_4,110,9801656
08922,15_1,149,14639103
08922,15_2,195,20372777
08922,15_3,181,27937601
08922,15_4,183,11657492
08923,14_1,161,1628001
08923,14_2,192,1667423
08923,14_3,215,3527912
08923,14_4,183,2035123
08923,15_1,156,1684238
08923,15_2,170,1865328
08923,15_3,193,1887187
08923,15_4,162,927013
08924,14_1,67,6422745
08924,14_2,43,8800233
08924,14_3,38,2573601
08924,14_4,63,9516058
08924,15_1,84,15575723
08924,15_2,50,3897206
08924,15_3,98,11137969
08924,15_4,88,15233409
08925,14_1,222,1047352
08925,14_2,238,1435535
08925,14_3,417,2819225
08925,14_4,373,1710862
08925,15_1,225,1323001
08925,15_2,309,3166879
